timestamp,filtered_x,filtered_y,filtered_z
3.49,0.0,0.0,0.0
<<<<<<< HEAD
17.74,-2.836557710585012,1.3666839610988901,-3.4457272920520103
17.91,-3.098822385284246,1.3791011834235136,-3.443452856430999
18.07,-3.3442098924965618,1.3907828656277765,-3.422769214968554
18.23,-3.5792923463555364,1.4029810305755956,-3.3755940238017565
18.4,-3.8268954665776946,1.4239534291389326,-3.2936389284028285
18.56,-4.055389131087559,1.4397123171122104,-3.1970343867833546
18.73,-4.2878881251124765,1.4533983111924977,-3.0662430959991056
18.89,-4.49200622856197,1.4652740775710638,-2.9199513212906343
19.05,-4.678160470840554,1.475804401748329,-2.764584006724433
19.21,-4.84928557404106,1.4850911168294656,-2.5925894818462956
19.38,-5.0119315630885835,1.4967685469068772,-2.3880208175971744
19.55,-5.154953343751076,1.5099951060095775,-2.1587442020327647
19.71,-5.267872126417051,1.5242623906513482,-1.9345623669276182
19.87,-5.3566850105173405,1.5371127333152406,-1.7071825142180947
20.03,-5.422467824307709,1.54768080660753,-1.4742497921670485
20.2,-5.467262435845433,1.562157014478322,-1.2151351253105032
20.36,-5.4919806563289475,1.5736770150008819,-0.9691104560846466
20.52,-5.49242093055806,1.5858411475299055,-0.7270708780916099
20.69,-5.4694618562161565,1.600396165945997,-0.46650745244022884
20.86,-5.421980084788581,1.6166143170813374,-0.2033008871436125
21.02,-5.3569877137989215,1.6286992934710316,0.03874971963080907
21.18,-5.27081432229993,1.6408396056493717,0.26746729932349794
21.34,-5.160438883162951,1.6552829968363758,0.4830369241216743
21.5,-5.023488499236086,1.6728103646971082,0.6846776746739567
21.67,-4.850678650395794,1.6965874945613326,0.887475066347628
21.84,-4.655498817266544,1.718909557489038,1.079320140693409
22.0,-4.452116295606653,1.7394436282926995,1.2425520498748261
22.17,-4.226280530269768,1.765808750638001,1.38826783672661
22.33,-4.003995985241116,1.7880897481945173,1.505984105344883
22.49,-3.7753034980913025,1.807617596995959,1.5985995526528876
22.65,-3.5417819163531257,1.8249523682273583,1.674140950405476
22.81,-3.3033934983821767,1.8436825817743943,1.730093875649705
22.99,-3.0192172036227882,1.8666076405911014,1.7593100469067897
23.15,-2.7604495627593333,1.8859526868406515,1.7626669016409757
23.31,-2.5053004304113125,1.9055842515206596,1.7432101503085196
23.48,-2.241266027704342,1.9269385511253287,1.6957659976513002
23.64,-1.992522345718278,1.9474871678254262,1.6269176276306485
23.8,-1.7538763031378064,1.9674371448075032,1.546094677635219
23.96,-1.5242166667496186,1.9828602091510064,1.4559520057091642
24.13,-1.2863741794362955,1.9961623460064128,1.3418049236387541
24.3,-1.059085789650096,2.0122664934993275,1.2035489766073484
24.46,-0.8605084480572397,2.0283948938969174,1.0533160727735573
24.62,-0.6798173830060705,2.045741756960353,0.895726985574597
24.78,-0.5134757724011498,2.0615633918578395,0.7211426484760717
24.95,-0.34724453156155405,2.0801839941556413,0.5108599760737349
25.11,-0.2115947306151757,2.094873461346135,0.2980395695390601
25.28,-0.08401508269863438,2.1159993057583706,0.061205621702247914
25.44,0.0187104881043665,2.134252968269845,-0.16569874115978475
25.6,0.10034411917040272,2.1534298808496364,-0.3998778904047959
25.77,0.17280225776917651,2.1718194556476225,-0.653868853210996
25.93,0.23096669898825672,2.1869940198658275,-0.9059045212538627
26.09,0.2600999104582942,2.1991447782152918,-1.1434548827471607
26.26,0.2668799843223107,2.209296925080322,-1.4057378798922673
26.44,0.24535779499391383,2.2262156643943793,-1.6970712813765512
26.6,0.19106201408898277,2.2405086947956323,-1.953477793521935
26.76,0.1258167811893564,2.256860423385181,-2.190384903080787
26.93,0.033587693170360505,2.269820685247295,-2.435751571487058
27.09,-0.07457162713061194,2.28260958077338,-2.660721154295772
27.25,-0.19623297962864478,2.2974877051152336,-2.8706044562186297
27.42,-0.35071323225015627,2.310862405009634,-3.082854329516764
27.59,-0.5252167089267107,2.3221353830818896,-3.2868086753308896
27.75,-0.703376729686076,2.332806335385677,-3.462755394365508
27.92,-0.90628957858971,2.341401209277239,-3.629663913162502
28.08,-1.1101408788594094,2.3493545253934744,-3.770866517227253
28.25,-1.339738132250274,2.3576667253320247,-3.9002479711513662
28.41,-1.5655774419021709,2.3651541286734337,-4.002021671224425
28.57,-1.7958274964177954,2.3717051778959397,-4.078370788376725
28.74,-2.0493948440888436,2.3807371880443466,-4.135732919077521
28.91,-2.314723695997775,2.3924277291202762,-4.165834043986704
29.07,-2.565398810954995,2.4033752687747034,-4.1677716498554815
29.24,-2.832501267891751,2.41562125906004,-4.140782262070979
29.4,-3.0785739849751352,2.4284153670294706,-4.090733797953025
29.56,-3.3137552072720107,2.441289612117122,-4.019280530665319
29.72,-3.5393645295065728,2.454010377537484,-3.92653167493522
29.9,-3.7886101618080126,2.4689720123344374,-3.790302122572415
30.06,-4.002768738854081,2.4813418397807867,-3.648241311649304
30.22,-4.194893930381615,2.4927507931266684,-3.4953606620152535
30.39,-4.3855588840349045,2.507572406884711,-3.3113011057734476
30.55,-4.548960860567563,2.5225165731179837,-3.120784702789656
30.71,-4.694983768675016,2.540817828769401,-2.9242538916099394
30.88,-4.834193738000002,2.5611371382754027,-2.7022852084069635
31.05,-4.958812840298297,2.5796360357343495,-2.467043169237674
31.21,-5.05796447755051,2.5959241435769806,-2.2403363009850112
31.38,-5.134605706157208,2.613555707717422,-1.9916567349082752
31.54,-5.179768681645472,2.6306244765452687,-1.7471514472226064
31.7,-5.19981835316928,2.6484636602816596,-1.500658021986494
31.87,-5.203341093594468,2.6667371520167853,-1.234931262198131
32.03,-5.187670721921421,2.6855720530325295,-0.9835431128820338
32.2,-5.146628401777175,2.705828053151736,-0.7186785924833666
32.37,-5.08611490909588,2.723225353060878,-0.44711785208875304
32.53,-5.008131331914737,2.7392614309691674,-0.20369762060727897
32.69,-4.922537307080412,2.755841122944557,0.02617166616931895
32.86,-4.815075363953537,2.7695689037141924,0.27285195496391845
33.02,-4.694216935444581,2.7784109142350486,0.4922610897244427
33.18,-4.563466914829268,2.7905442017309783,0.7024568627711475
33.36,-4.3909207038745866,2.80362132119393,0.9282272186371898
33.52,-4.210499234693767,2.8177190205314613,1.1199956080684987
33.68,-4.018460613199901,2.8334905551435376,1.2787782895093713
33.85,-3.800172224915636,2.852199989120448,1.4403921369323274
34.01,-3.5867792711587896,2.8695473643244833,1.5777252650070916
34.17,-3.3686721845875804,2.885820593512351,1.6870087966910987
34.34,-3.1205617458138315,2.900367222456639,1.7814060933773443
34.51,-2.860195312276,2.9154539182613552,1.8584008480747187
34.67,-2.6136656992540055,2.929137915438782,1.9129517540398333
34.84,-2.3475671405161576,2.942178273705178,1.9412786038606806
35.0,-2.0952086015247064,2.952637152700895,1.949217154341498
35.16,-1.852006767511302,2.963000281813226,1.9360370179709647
35.33,-1.5935530300698824,2.9701970126669983,1.9040801163306065
35.49,-1.3505819517400004,2.9778027433538012,1.8565595591483706
35.66,-1.0977717985955298,2.9865112175176747,1.781744991210846
35.83,-0.8457150503058415,2.998042141367508,1.6865424176799375
36.0,-0.6020414947089631,3.00705014145956,1.5692264080545595
36.16,-0.3858068645404149,3.0125839854728396,1.439287732515674
36.32,-0.19133134068065016,3.018232230577983,1.292064789429027
36.49,0.0009946333160658523,3.0248735587336175,1.1127849357966828
36.65,0.16641248387110666,3.0320554963519233,0.929474728016809
36.82,0.32071691975339756,3.0403160579560287,0.7161521901187438
36.99,0.4583084194175502,3.0477401145567824,0.4837474717865859
37.15,0.5689910023493254,3.057131343192455,0.2592354767080962
37.31,0.6586129218829955,3.068347872903127,0.0339153343169622
37.47,0.7283078284964144,3.078676208460315,-0.1971486045559836
37.64,0.779696965155384,3.0909470543863886,-0.45299950215609164
37.8,0.8084793792702637,3.103125789618631,-0.6974980852507973
37.97,0.8085479683254713,3.117474378194814,-0.9611738580096373
38.14,0.7783164913917857,3.1322637829626965,-1.23051405234479
38.3,0.7278984487234552,3.145462834923554,-1.4761085071720499
38.46,0.6575619404924498,3.1610015236444107,-1.7088292607456448
38.63,0.5650673979654006,3.1784176809917333,-1.9490847134417566
38.79,0.45874802854882873,3.1946099562547636,-2.1697507357757395
38.95,0.33119533485611974,3.2111080654984083,-2.3786124313403514
39.13,0.15580186425916107,3.2313520689691977,-2.6028240000597354
39.29,-0.018614364075368234,3.2467592249934825,-2.7904239608614563
39.45,-0.20932737780504398,3.256079148090381,-2.9512094865800904
39.62,-0.4392569370792905,3.2756519136588027,-3.093162719961997
39.78,-0.6755593529730198,3.29859440935967,-3.2067734792452094
39.94,-0.9097553339384081,3.3203684950840664,-3.3082516364987087
40.11,-1.1616994255016821,3.340552987646474,-3.4098046120042227
40.28,-1.4258466687293165,3.3603636774934587,-3.5039708604265805
40.44,-1.669257390067726,3.3750799815246344,-3.5737343381969064
40.61,-1.9297945071659839,3.391686570833449,-3.623035294022766
40.77,-2.180376187148802,3.4071153903495106,-3.6500996333013127
40.93,-2.4283742791040903,3.4243849281755265,-3.647619761706452
41.1,-2.6955584740424587,3.4466998584371775,-3.6200703796316294
41.26,-2.9483864447684978,3.4690236420567273,-3.583156199266732
41.43,-3.2191057849766174,3.4913246503258564,-3.52723503982534
41.6,-3.4779057605782953,3.5082865436362267,-3.449048075582132
41.76,-3.71292219626998,3.5229163307982136,-3.354022168863619
41.92,-3.927694974312154,3.538509269098896,-3.242689820870604
42.08,-4.131477965606622,3.5514422213236916,-3.1098018186649923
42.25,-4.339220121510132,3.5665098124279795,-2.949947922530626
42.41,-4.524355433823719,3.5783539577593007,-2.7885821348216617
42.58,-4.701267064723688,3.5898457779992827,-2.597120509239561
42.75,-4.858996574855481,3.60165526872529,-2.383660557791627
42.91,-4.9935396332457636,3.6105924948758705,-2.1714549329424906
43.07,-5.109460773549835,3.61907849396399,-1.9599439560727963
43.24,-5.212939307818569,3.627254812719455,-1.7192473539544755
43.4,-5.292250916344591,3.632571456445913,-1.482664130279534
43.56,-5.346605348396787,3.6377926982755597,-1.2450320533125185
43.75,-5.375925559102549,3.644107431944975,-0.9395270988637895
43.92,-5.3783078009847065,3.651532978063905,-0.6527642553796695
44.08,-5.356624796932774,3.6591079873217227,-0.3957015206454094
44.24,-5.310203582919848,3.6651336383059023,-0.15243501614203003
44.41,-5.23866036345607,3.672124345878208,0.10167093383033605
44.57,-5.141513844937746,3.6808129825842317,0.32390129204643703
44.73,-5.021823130289345,3.6917699217325897,0.5316778096590532
44.91,-4.85149782866982,3.704359044367103,0.7558388554402152
45.07,-4.675409871213548,3.719204386719359,0.9410083679516966
45.23,-4.486555299800001,3.7348687912617455,1.099539325589918
45.4,-4.2683909320839115,3.7517800764666918,1.2484860558658275
45.56,-4.04977040955426,3.765243833438511,1.3728420779950816
45.72,-3.825618658612724,3.78014333960698,1.4752920161933267
45.88,-3.595847718833026,3.79144183516083,1.5585176352975776
46.06,-3.3175615296332746,3.8049935159951573,1.6255869180039637
46.22,-3.0563846457417605,3.816745663522416,1.665403737514835
46.38,-2.799732480718613,3.828017257963149,1.6798655835642342
46.55,-2.5285025456670858,3.8400751861591638,1.6643729314588356
46.71,-2.2779948552566425,3.85187091833574,1.625527651410311
46.88,-2.0192554295798364,3.8650962874849184,1.5619437649421926
47.04,-1.7808738995418525,3.8794087395197945,1.480967769270702
