Timestamp,qw,qx,qy,qz,heading,pitch,roll
12404,0.664940,-0.430655,0.442054,0.420679,214.998398,71.844383,-40.123852
12524,0.658011,-0.439576,0.441580,0.422839,213.684357,72.339066,-42.528145
12644,0.639848,-0.429747,0.451900,0.449099,224.711151,74.642578,-32.953949
12767,0.632852,-0.434852,0.452026,0.453944,225.352036,75.223686,-33.298244
12887,0.640704,-0.458037,0.441793,0.429548,211.197998,73.661049,-47.499409
13007,0.631903,-0.461790,0.443198,0.437054,212.428406,74.529968,-47.364254
13127,0.611511,-0.452715,0.455334,0.462348,224.148666,77.292969,-37.089668
13247,0.608262,-0.463370,0.450231,0.461074,220.298615,77.164589,-41.963707
13367,0.599471,-0.466030,0.449614,0.470414,223.426971,77.827026,-40.076035
13487,0.598881,-0.478829,0.440185,0.467218,218.131210,77.077194,-46.500263
13613,0.591024,-0.475641,0.442526,0.478141,223.664352,77.941170,-41.735466
13754,0.586833,-0.472024,0.443743,0.485699,228.358841,78.330246,-37.441036
13874,0.587611,-0.475907,0.442622,0.481978,225.311920,78.218361,-40.516575
13994,0.587346,-0.488989,0.437662,0.473663,217.355591,77.782501,-49.047527
14114,0.592694,-0.498209,0.434551,0.460063,209.447952,76.787064,-56.570179
14234,0.593051,-0.487081,0.444916,0.461610,212.669312,77.795242,-52.181526
14357,0.583461,-0.490669,0.444589,0.470265,214.707626,78.605354,-51.423737
14477,0.582492,-0.512826,0.431116,0.460264,204.682068,76.985771,-62.978340
14597,0.584857,-0.521818,0.421601,0.455954,202.199844,75.696526,-66.141014
14717,0.570479,-0.516602,0.428638,0.473220,207.725052,77.956764,-61.736290
14837,0.555756,-0.518791,0.430327,0.486623,211.170441,79.490356,-59.938190
14957,0.547675,-0.523001,0.427050,0.494108,212.747162,79.933853,-59.686989
15077,0.545081,-0.532761,0.419389,0.493109,209.257095,79.302444,-64.273178
15199,0.542134,-0.539330,0.414863,0.493045,207.184021,79.007210,-67.152328
15319,0.525297,-0.532478,0.423850,0.510757,215.616196,81.582733,-59.786415
15439,0.519399,-0.542074,0.416816,0.512481,212.308151,81.337509,-64.491142
15559,0.520234,-0.560675,0.397113,0.507241,205.875336,79.105721,-72.795486
15679,0.503820,-0.556640,0.401847,0.524240,212.411667,81.318665,-67.664398
15799,0.511773,-0.571748,0.387988,0.510538,203.948792,78.790253,-76.570618
15919,0.503520,-0.572141,0.390707,0.516200,204.215134,79.780540,-76.965111
16041,0.491375,-0.566733,0.396397,0.529364,209.515945,81.719215,-72.468414
16161,0.474407,-0.568164,0.395783,0.543576,214.580200,83.317047,-69.311134
16281,0.458159,-0.573879,0.391155,0.554744,217.096649,84.346428,-68.971130
16401,0.453595,-0.576991,0.386546,0.558486,218.070206,84.356773,-68.926643
16521,0.445049,-0.579956,0.386217,0.562503,217.433151,85.020546,-70.478149
16641,0.448643,-0.592605,0.371412,0.556402,209.366592,83.080406,-79.595963
16761,0.436699,-0.595243,0.369921,0.564029,210.114578,84.019745,-80.218140
16883,0.412597,-0.589598,0.378020,0.582435,224.288010,87.128738,-67.691444
17003,0.424334,-0.604108,0.360374,0.570190,208.308029,84.126541,-84.180504
17123,0.418507,-0.604795,0.358929,0.574662,209.777283,84.582932,-83.433502
17248,0.398832,-0.597628,0.369913,0.589007,220.455444,87.543053,-73.652626
17368,0.393923,-0.601865,0.368496,0.588885,210.320724,87.674683,-84.399857
17488,0.406085,-0.622208,0.350045,0.570450,194.899353,83.811165,-100.346603
17608,0.398390,-0.621117,0.354638,0.574215,190.799850,84.795570,-104.774170
17730,0.374645,-0.610679,0.367251,0.593153,171.232986,88.440659,-125.465698
17850,0.384330,-0.624457,0.348705,0.583730,189.929535,85.608139,-107.571075
17970,0.381712,-0.626295,0.344441,0.586005,191.848053,85.545303,-106.302330
18090,0.364724,-0.620546,0.352509,0.598020,177.989716,87.910065,-121.038040
18210,0.366400,-0.629838,0.342091,0.593314,183.565079,86.436737,-116.265831
18330,0.365556,-0.634863,0.334296,0.592922,187.013916,85.753929,-113.611908
18450,0.336640,-0.622616,0.349448,0.613922,95.169334,88.723442,153.184052
18571,0.316755,-0.619254,0.352878,0.625827,51.421017,87.015289,107.949608
18691,0.331958,-0.633723,0.332070,0.614752,151.661835,88.444801,-152.323975
18811,0.313708,-0.630844,0.338924,0.623494,78.775459,87.858994,133.729782
18931,0.302505,-0.630890,0.339346,0.628732,66.358826,87.000168,120.345367
19051,0.310324,-0.641980,0.322663,0.622447,121.137794,88.112907,174.309647
19171,0.298573,-0.642315,0.321646,0.628348,95.183739,87.801895,147.199081
19294,0.289706,-0.644157,0.317948,0.632482,87.017433,87.512657,137.906006
19414,0.285265,-0.648460,0.311415,0.633353,95.064369,87.541702,144.970734
19534,0.273604,-0.648203,0.309968,0.639442,79.174393,86.959854,127.919266
19654,0.283072,-0.653857,0.294528,0.636857,121.928894,88.322403,170.129471
19799,0.273631,-0.656499,0.290579,0.640070,110.605453,88.072876,157.619522
19935,0.260999,-0.655830,0.292802,0.645000,85.755852,87.267128,131.859558
20055,0.255565,-0.658540,0.287791,0.646668,87.630516,87.207260,132.817459
20177,0.249723,-0.660807,0.284379,0.648145,87.882042,87.000816,132.260666
20297,0.249189,-0.664638,0.276740,0.647741,99.692574,87.370583,143.352524
20417,0.243811,-0.666181,0.274577,0.649121,97.508575,87.139389,140.513519
20537,0.239805,-0.668493,0.270245,0.650054,100.068253,87.106529,142.348877
20657,0.234446,-0.669503,0.265650,0.652858,97.369621,87.124580,138.785522
20777,0.224986,-0.671170,0.261289,0.656226,92.263054,86.810028,132.487625
20897,0.233803,-0.674070,0.251214,0.654102,118.862946,87.840431,158.969223
21019,0.234107,-0.676005,0.244832,0.654416,133.796356,88.032677,173.381424
21139,0.224781,-0.676643,0.239788,0.658879,120.641022,88.101227,158.984451
21259,0.217692,-0.677585,0.236075,0.661626,112.256416,88.013672,149.672745
21379,0.211239,-0.677776,0.232460,0.664794,103.182259,87.970688,139.736206
21499,0.203265,-0.672269,0.232024,0.672974,70.677368,87.657326,106.516167
21619,0.200271,-0.671112,0.224215,0.677657,57.252960,87.974937,92.167542
21739,0.198736,-0.665529,0.216193,0.686168,23.164621,87.797081,57.278980
21860,0.187710,-0.678933,0.212233,0.677321,77.345161,87.994942,110.179520
21980,0.184412,-0.675450,0.210974,0.682086,59.745285,87.769279,92.199150
22100,0.179155,-0.679243,0.205142,0.681499,69.281761,87.873390,100.798103
22220,0.177698,-0.682738,0.206102,0.678090,83.555916,87.656319,115.034866
22340,0.174235,-0.683668,0.205070,0.678364,84.208344,87.453857,115.311241
22460,0.170547,-0.683323,0.198393,0.681627,78.371124,87.727554,108.599030
22580,0.170946,-0.680637,0.197100,0.684583,66.342857,87.843956,96.493713
22700,0.163737,-0.683770,0.189975,0.685237,72.326172,87.857803,101.275185
22820,0.164543,-0.680909,0.185920,0.688995,54.941830,88.133553,83.616043
22940,0.144901,-0.699920,0.181372,0.675434,110.537888,86.432343,137.216446
23060,0.151458,-0.685575,0.176656,0.689805,67.065346,87.916626,93.876221
23180,0.146599,-0.694781,0.171601,0.682886,102.449249,87.744408,128.439407
23300,0.145195,-0.688065,0.167933,0.690851,70.234009,88.129364,95.793808
23420,0.137301,-0.698737,0.164894,0.682434,108.243614,87.392632,132.909607
23542,0.136070,-0.689785,0.160927,0.692658,71.295418,87.959145,95.519417
23662,0.131740,-0.698837,0.158571,0.684922,105.573853,87.539391,129.251541
23782,0.131471,-0.690023,0.149987,0.695758,61.325886,88.412056,84.255081
23902,0.130678,-0.698166,0.149313,0.687884,107.484055,88.259651,130.297928
24022,0.130041,-0.687974,0.139972,0.700129,28.252851,88.707138,50.242115
24142,0.128085,-0.694053,0.137032,0.695053,72.856483,89.235107,94.396149
24262,0.136594,-0.675495,0.122761,0.714122,329.720886,86.666748,-9.129778
24384,0.134596,-0.669458,0.110776,0.722101,325.649841,85.310951,-14.345160
24504,0.131335,-0.671100,0.105925,0.721905,323.759003,85.390114,-16.903883
24624,0.120083,-0.686382,0.108473,0.709003,323.519775,87.925850,-17.863554
24744,0.111039,-0.687577,0.104549,0.709908,335.021027,88.101532,-7.431659
24864,0.109615,-0.688351,0.099373,0.710123,326.297455,88.036758,-16.692225
24984,0.108403,-0.688160,0.098587,0.710603,327.951263,88.001884,-15.202991
25104,0.111184,-0.683398,0.095635,0.715158,325.497833,87.125061,-17.670078
25247,0.097325,-0.703159,0.093948,0.698041,205.622650,89.450348,-138.770355
25371,0.103497,-0.690599,0.091372,0.709933,319.975769,88.136177,-24.166286
25491,0.105358,-0.690974,0.102490,0.707773,341.855927,88.599602,-1.233419
25611,0.104333,-0.692711,0.102120,0.706279,342.333008,88.862885,-0.870184
25731,0.101556,-0.694306,0.097835,0.705724,333.833374,89.000443,-9.939174
25851,0.098061,-0.695865,0.091694,0.705507,318.830383,89.035515,-25.715704
25971,0.083463,-0.697112,0.066479,0.708972,298.824005,88.305801,-48.976509
26093,0.050901,-0.690714,0.017581,0.721114,309.593872,86.337395,-44.841393
26213,0.006308,-0.669411,-0.069770,0.739576,315.261444,81.603348,-49.891605
26333,-0.059244,-0.633694,-0.184807,0.748839,322.531708,76.160004,-57.487469
26453,-0.120620,-0.593591,-0.279823,0.744843,330.188751,72.132614,-63.122211
26573,-0.171513,-0.551624,-0.363066,0.731074,335.755646,68.606483,-69.491615
26693,-0.203965,-0.525036,-0.421085,0.710926,337.395020,66.678154,-76.256538
26818,-0.214395,-0.521536,-0.442135,0.697526,336.000061,66.513466,-80.607925
26938,-0.206801,-0.531550,-0.429054,0.700423,334.527527,67.231682,-80.069778
27058,-0.160196,-0.567534,-0.360477,0.722697,329.741730,69.358391,-74.209366
27178,-0.074305,-0.614580,-0.238718,0.748181,322.032501,72.767639,-63.837696
27298,-0.014819,-0.636988,-0.134353,0.758925,321.668610,76.128220,-50.527893
27418,0.051585,-0.655349,-0.013295,0.753440,324.959564,80.456779,-31.923550
27538,0.108574,-0.661085,0.088176,0.737153,336.977539,83.611038,-7.001031
27658,0.154276,-0.660464,0.163687,0.716369,356.551544,85.399254,22.557169
27778,0.200976,-0.656185,0.234983,0.688335,28.645985,86.200119,64.566475
27898,0.258102,-0.639710,0.307808,0.655286,49.000767,85.771812,96.199921
28018,0.346291,-0.608524,0.422396,0.575634,80.386711,83.274162,146.359024
28138,0.408874,-0.573200,0.515472,0.488410,87.455620,78.943611,169.544983
