Timestamp,qw,qx,qy,qz,yaw,pitch,roll
6379,0.968390,-0.028914,-0.207781,-0.134919,164.136108,-24.219139,0.004249
6499,0.967886,-0.029194,-0.207735,-0.138499,163.699402,-24.218307,0.064628
6619,0.967456,-0.029971,-0.206515,-0.143090,163.158752,-24.089579,0.069663
6739,0.966511,-0.028171,-0.207882,-0.147785,162.518921,-24.215338,0.439049
6859,0.965952,-0.030200,-0.207431,-0.151622,162.097351,-24.198177,0.286342
6979,0.965140,-0.029528,-0.207974,-0.156112,161.516922,-24.246813,0.498724
7099,0.964321,-0.029708,-0.208428,-0.160476,160.973877,-24.300209,0.603468
7221,0.963710,-0.030167,-0.208043,-0.164509,160.486450,-24.262154,0.647694
7341,0.963018,-0.030471,-0.208009,-0.168500,159.996735,-24.261425,0.717179
7461,0.962665,-0.031703,-0.206852,-0.171683,159.642242,-24.151047,0.627064
7581,0.962356,-0.031050,-0.205565,-0.175046,159.219635,-23.986616,0.765356
7701,0.961898,-0.033340,-0.204615,-0.178225,158.889374,-23.923847,0.551292
7821,0.960996,-0.033812,-0.205353,-0.182115,158.407944,-24.016602,0.615292
7941,0.960263,-0.031628,-0.205689,-0.185952,157.871094,-24.003622,0.988216
8063,0.959614,-0.031330,-0.205823,-0.189175,157.459290,-24.008696,1.113056
8245,0.958594,-0.031032,-0.207330,-0.192719,156.990845,-24.170435,1.282434
8365,0.957782,-0.033339,-0.208202,-0.195414,156.699692,-24.321333,1.100845
8485,0.957580,-0.033750,-0.206846,-0.197759,156.431885,-24.172960,1.078714
8605,0.957054,-0.034725,-0.205925,-0.201066,156.052109,-24.087275,1.025711
8725,0.956171,-0.033789,-0.206572,-0.204730,155.561401,-24.133991,1.253677
8847,0.955072,-0.035532,-0.208725,-0.207367,155.245575,-24.420591,1.176419
8967,0.954906,-0.037554,-0.208465,-0.208036,155.214630,-24.440889,0.945106
9087,0.955233,-0.039228,-0.204990,-0.209672,155.092682,-24.084017,0.691420
9207,0.954297,-0.037420,-0.205141,-0.214070,154.494064,-24.051142,1.029626
9327,0.953517,-0.036893,-0.204924,-0.217812,154.013367,-24.008295,1.186425
9447,0.953009,-0.035511,-0.204638,-0.220519,153.643311,-23.935322,1.414871
9567,0.952403,-0.035192,-0.204858,-0.222971,153.323959,-23.948019,1.524885
9689,0.951789,-0.037066,-0.205181,-0.224980,153.111069,-24.032656,1.365517
9809,0.951116,-0.036293,-0.204924,-0.228164,152.694656,-23.977261,1.534914
9929,0.950172,-0.035748,-0.206215,-0.231004,152.304688,-24.104094,1.716353
10049,0.949806,-0.035057,-0.205780,-0.232995,152.043045,-24.031433,1.838166
10169,0.949360,-0.035906,-0.205361,-0.235041,151.810791,-24.004074,1.779096
10349,0.948841,-0.035994,-0.205911,-0.236640,151.602615,-24.065979,1.829360
10469,0.948533,-0.036039,-0.205582,-0.238148,151.417816,-24.026983,1.854047
10592,0.948138,-0.035615,-0.205595,-0.239767,151.202789,-24.013035,1.948219
10712,0.947696,-0.034227,-0.205498,-0.241791,150.915405,-23.957020,2.163657
10832,0.947359,-0.034014,-0.205636,-0.243022,150.752502,-23.963474,2.226535
10952,0.946974,-0.035215,-0.205136,-0.244768,150.567322,-23.938530,2.114734
11072,0.946740,-0.035017,-0.203825,-0.246788,150.327454,-23.779800,2.148083
11192,0.946001,-0.035828,-0.205108,-0.248435,150.117340,-23.945473,2.139929
11312,0.945739,-0.034945,-0.204766,-0.249837,149.924561,-23.876823,2.270004
11434,0.945410,-0.034851,-0.204219,-0.251539,149.715454,-23.808014,2.307805
11554,0.945167,-0.036281,-0.203663,-0.252699,149.610184,-23.786364,2.151232
11674,0.944720,-0.037558,-0.203396,-0.254393,149.428986,-23.791786,2.036835
11794,0.944451,-0.035474,-0.202677,-0.256256,149.156570,-23.641880,2.306473
11914,0.944024,-0.037248,-0.202687,-0.257569,149.030243,-23.695105,2.133265
12034,0.943863,-0.036315,-0.202807,-0.258197,148.927338,-23.678055,2.263777
12154,0.943808,-0.035907,-0.202375,-0.258792,148.849625,-23.615160,2.312346
12339,0.943467,-0.035789,-0.202286,-0.260117,148.680145,-23.598158,2.358176
12459,0.942916,-0.036230,-0.202534,-0.261855,148.465363,-23.635666,2.361351
12579,0.942744,-0.034965,-0.201937,-0.263104,148.288193,-23.524981,2.521249
12699,0.942686,-0.036037,-0.200778,-0.264055,148.210861,-23.426476,2.379064
12819,0.942550,-0.035028,-0.200676,-0.264751,148.101608,-23.380920,2.511830
12939,0.942386,-0.033464,-0.201050,-0.265252,147.996841,-23.371187,2.721455
13062,0.942235,-0.034276,-0.200343,-0.266221,147.903946,-23.315245,2.626207
13182,0.941891,-0.035026,-0.200341,-0.267338,147.778671,-23.336212,2.567769
13302,0.941486,-0.035872,-0.200636,-0.268428,147.654053,-23.393951,2.508283
13422,0.941202,-0.035893,-0.201021,-0.269135,147.558060,-23.435879,2.538591
13542,0.941137,-0.036187,-0.200144,-0.269974,147.472855,-23.344896,2.494056
13662,0.940985,-0.035303,-0.199969,-0.270750,147.357620,-23.294130,2.611138
13782,0.940539,-0.034849,-0.201497,-0.271226,147.260681,-23.449184,2.733284
13903,0.940345,-0.034739,-0.200787,-0.272436,147.116592,-23.362440,2.751643
14023,0.939979,-0.035510,-0.201055,-0.273398,147.006546,-23.415230,2.696957
14143,0.940053,-0.035757,-0.200400,-0.273594,146.998474,-23.349497,2.648807
14263,0.939686,-0.033308,-0.201522,-0.274339,146.829773,-23.391386,2.996100
14445,0.939475,-0.034515,-0.201266,-0.275100,146.764145,-23.400618,2.865813
14565,0.938952,-0.032702,-0.202725,-0.276033,146.578873,-23.500198,3.157105
14685,0.938898,-0.031656,-0.201792,-0.277021,146.446945,-23.357204,3.269497
14807,0.938554,-0.031813,-0.202610,-0.277571,146.365326,-23.452091,3.297063
14927,0.938525,-0.033623,-0.202052,-0.277862,146.378372,-23.449848,3.072489
15047,0.938686,-0.032246,-0.202071,-0.277468,146.397934,-23.406799,3.223234
15167,0.938434,-0.031975,-0.201359,-0.278864,146.227081,-23.313278,3.264146
15287,0.938421,-0.030881,-0.200798,-0.279436,146.140747,-23.211384,3.384741
15407,0.938600,-0.030850,-0.199810,-0.279547,146.144211,-23.099600,3.353216
15533,0.938398,-0.030922,-0.199710,-0.280289,146.053116,-23.088236,3.360281
15653,0.938215,-0.028406,-0.200571,-0.280550,145.949539,-23.097414,3.692441
15773,0.937787,-0.029652,-0.201825,-0.280952,145.901627,-23.278379,3.606987
15893,0.937545,-0.029339,-0.201309,-0.282159,145.750702,-23.205484,3.654894
16013,0.937104,-0.028946,-0.201830,-0.283291,145.587952,-23.245489,3.750523
16133,0.937058,-0.027693,-0.201550,-0.283770,145.505188,-23.169004,3.897343
16253,0.936768,-0.027792,-0.202523,-0.284023,145.456146,-23.279778,3.930969
16434,0.936827,-0.028689,-0.201092,-0.284755,145.409866,-23.148476,3.789482
16554,0.936833,-0.030005,-0.200231,-0.285208,145.396912,-23.096552,3.614876
16679,0.936727,-0.027604,-0.200505,-0.285606,145.289444,-23.041868,3.914177
16799,0.937018,-0.028852,-0.199474,-0.285248,145.381500,-22.971966,3.719649
16919,0.936612,-0.027658,-0.200473,-0.285998,145.241241,-23.038599,3.916869
17039,0.936455,-0.027512,-0.200473,-0.286526,145.170792,-23.031265,3.947479
17159,0.936169,-0.026280,-0.200802,-0.287345,145.033661,-23.021179,4.124395
17280,0.936422,-0.028786,-0.199524,-0.287171,145.134018,-22.967632,3.778985
17400,0.936476,-0.028331,-0.198662,-0.287639,145.081238,-22.853836,3.809528
17520,0.936259,-0.028136,-0.199445,-0.287821,145.038895,-22.933434,3.867814
17640,0.936819,-0.028335,-0.197495,-0.287325,145.143631,-22.725521,3.754718
17760,0.936935,-0.027298,-0.197729,-0.286884,145.173538,-22.717049,3.872550
17880,0.937085,-0.027874,-0.196792,-0.286984,145.190643,-22.632639,3.771448
18000,0.936890,-0.026527,-0.197557,-0.287223,145.117493,-22.669598,3.963502
18121,0.936901,-0.026838,-0.196887,-0.287617,145.086655,-22.604330,3.911041
18241,0.936868,-0.027091,-0.196537,-0.287941,145.057358,-22.572906,3.876118
18361,0.936708,-0.026493,-0.196926,-0.288252,144.997955,-22.593941,3.968458
18543,0.936597,-0.026587,-0.197208,-0.288410,144.974304,-22.627865,3.972894
18663,0.936522,-0.026451,-0.197445,-0.288503,144.955170,-22.649023,4.000367
18783,0.936665,-0.026826,-0.196615,-0.288572,144.970108,-22.569698,3.925801
18904,0.936723,-0.026216,-0.196211,-0.288715,144.946976,-22.502752,3.983791
19024,0.936581,-0.026439,-0.196089,-0.289236,144.887665,-22.494829,3.966334
19144,0.936249,-0.025742,-0.196944,-0.289793,144.785797,-22.562826,4.094973
19264,0.936228,-0.027489,-0.197090,-0.289600,144.843918,-22.641518,3.894383
19384,0.935975,-0.026560,-0.197228,-0.290410,144.718750,-22.620577,4.027704
19504,0.935410,-0.026734,-0.198503,-0.291346,144.578232,-22.764254,4.082720
19624,0.934898,-0.026500,-0.200322,-0.291765,144.483810,-22.956076,4.194124
19745,0.934954,-0.026609,-0.200159,-0.291687,144.499359,-22.942144,4.172935
19865,0.934847,-0.027899,-0.199954,-0.292049,144.484482,-22.963764,4.025105
19985,0.934594,-0.028131,-0.201172,-0.292001,144.471390,-23.107475,4.046384
20105,0.934553,-0.027531,-0.201006,-0.292302,144.423508,-23.066374,4.116810
20225,0.934412,-0.027859,-0.200543,-0.293041,144.345261,-23.023394,4.079333
20345,0.933877,-0.026239,-0.202032,-0.293870,144.174866,-23.126871,4.348861
20465,0.934116,-0.027513,-0.201058,-0.293664,144.248016,-23.065453,4.156513
20647,0.934072,-0.028222,-0.201876,-0.293173,144.309402,-23.183699,4.095177
20767,0.933575,-0.026520,-0.203146,-0.294038,144.136566,-23.259758,4.366576
20887,0.933584,-0.025618,-0.201716,-0.295073,144.014389,-23.063728,4.438868
21007,0.933828,-0.025138,-0.201056,-0.294789,144.054001,-22.974718,4.459684
21127,0.934021,-0.025739,-0.200596,-0.294442,144.120392,-22.946978,4.362448
21247,0.933917,-0.024314,-0.201723,-0.294122,144.108246,-23.022213,4.564861
21367,0.934104,-0.025401,-0.200107,-0.294539,144.110840,-22.880091,4.383902
21488,0.934100,-0.026953,-0.199604,-0.294756,144.125793,-22.879221,4.189920
21608,0.933986,-0.027389,-0.199723,-0.294997,144.101822,-22.906977,4.150806
21728,0.934146,-0.025975,-0.199240,-0.294944,144.088593,-22.802843,4.292597
21848,0.934006,-0.026171,-0.199777,-0.295007,144.073868,-22.869139,4.293639
21968,0.933939,-0.026094,-0.199248,-0.295583,144.009338,-22.805065,4.295683
22088,0.933959,-0.026270,-0.198968,-0.295692,144.004715,-22.779881,4.266778
22210,0.933767,-0.026380,-0.199508,-0.295924,143.966476,-22.842552,4.282218
22330,0.933596,-0.026128,-0.199499,-0.296493,143.888779,-22.829851,4.325436
22450,0.933268,-0.025918,-0.200037,-0.297182,143.785400,-22.878649,4.389614
22628,0.933033,-0.026182,-0.200593,-0.297519,143.736465,-22.948265,4.391053
22748,0.933100,-0.026474,-0.200486,-0.297355,143.765701,-22.947777,4.348648
22868,0.933092,-0.026886,-0.199543,-0.297979,143.713745,-22.855375,4.278329
22988,0.932624,-0.028738,-0.200295,-0.298765,143.636673,-23.002552,4.116663
23110,0.932502,-0.028459,-0.200297,-0.299172,143.578766,-22.990730,4.159418
23230,0.932654,-0.026925,-0.199689,-0.299247,143.549454,-22.867105,4.312696
23350,0.932378,-0.026601,-0.200674,-0.299474,143.493423,-22.963203,4.396890
23470,0.932557,-0.029190,-0.198937,-0.299835,143.536652,-22.864029,4.036048
23590,0.932579,-0.028489,-0.197860,-0.300547,143.452667,-22.716097,4.090360
23710,0.932643,-0.032171,-0.196667,-0.300760,143.525085,-22.717714,3.623108
23830,0.932623,-0.031691,-0.195023,-0.301940,143.396332,-22.513643,3.640676
23951,0.932847,-0.034951,-0.190753,-0.303610,143.330109,-22.154778,3.133130
24071,0.933087,-0.036079,-0.189245,-0.303685,143.370850,-22.029093,2.944056
24191,0.932787,-0.035400,-0.190481,-0.303914,143.305389,-22.140230,3.078103
24311,0.932785,-0.037681,-0.190536,-0.303611,143.388870,-22.230860,2.811337
24431,0.932297,-0.035559,-0.190056,-0.305661,143.093460,-22.093273,3.085989
24551,0.931610,-0.044561,-0.189067,-0.307185,143.097076,-22.311956,2.052311
24732,0.932096,-0.047539,-0.185015,-0.307729,143.156387,-21.972565,1.560080
24854,0.932241,-0.052610,-0.182556,-0.307935,143.270615,-21.886738,0.885462
24974,0.932512,-0.059272,-0.178347,-0.308369,143.410202,-21.664869,-0.033988
25094,0.931294,-0.061856,-0.179265,-0.311001,143.111511,-21.861889,-0.228955
25214,0.930746,-0.059809,-0.179693,-0.312788,142.836502,-21.833572,0.066513
25334,0.929798,-0.055114,-0.182234,-0.314994,142.422409,-21.937979,0.760738
25454,0.929352,-0.055170,-0.182156,-0.316342,142.252167,-21.930292,0.784610
25575,0.929326,-0.055316,-0.181406,-0.316824,142.205353,-21.852654,0.749043
25695,0.928921,-0.054765,-0.182417,-0.317525,142.088470,-21.942820,0.870963
25815,0.928778,-0.055778,-0.181846,-0.318094,142.044647,-21.917652,0.745891
25935,0.928898,-0.058909,-0.179546,-0.318486,142.091766,-21.782423,0.303926
26055,0.929012,-0.063018,-0.174577,-0.320127,142.035355,-21.390036,-0.327097
26175,0.927283,-0.061894,-0.180690,-0.321960,141.686661,-22.021643,0.096625
26295,0.927869,-0.059955,-0.179234,-0.321451,141.736923,-21.787004,0.244906
26417,0.928742,-0.060045,-0.174700,-0.321411,141.812866,-21.290701,0.047190
26537,0.928062,-0.061794,-0.174251,-0.323282,141.613174,-21.308187,-0.125062
26657,0.927752,-0.061384,-0.174698,-0.324008,141.505798,-21.341772,-0.042538
26836,0.927266,-0.057139,-0.177416,-0.324697,141.295364,-21.477129,0.569287
26956,0.926865,-0.055372,-0.180621,-0.324382,141.250046,-21.761635,0.896830
27076,0.926415,-0.051126,-0.184416,-0.324228,141.123215,-22.014725,1.536443
27196,0.926570,-0.053474,-0.184120,-0.323575,141.258102,-22.074146,1.240264
27318,0.927476,-0.052303,-0.182889,-0.321864,141.476044,-21.895773,1.278991
27438,0.928030,-0.047590,-0.182574,-0.321175,141.478806,-21.680988,1.785110
27558,0.928447,-0.046062,-0.181806,-0.320628,141.532898,-21.538893,1.913043
27678,0.928678,-0.045070,-0.181813,-0.320097,141.581924,-21.502712,2.013140
27798,0.928940,-0.045999,-0.179689,-0.320403,141.596878,-21.304081,1.825930
27918,0.929036,-0.047884,-0.178619,-0.320447,141.644958,-21.258417,1.568102
28040,0.929061,-0.043329,-0.179650,-0.320447,141.541809,-21.197332,2.128424
28160,0.929421,-0.041988,-0.179290,-0.319781,141.608017,-21.107870,2.249559
28280,0.929732,-0.041047,-0.178932,-0.319201,141.670746,-21.033936,2.327534
28400,0.929649,-0.041792,-0.179440,-0.319058,141.694061,-21.118704,2.260900
28520,0.929382,-0.041137,-0.180986,-0.319049,141.655884,-21.263622,2.399926
28640,0.929690,-0.041227,-0.179809,-0.318806,141.709320,-21.138340,2.334447
28760,0.929360,-0.041874,-0.180866,-0.319086,141.667175,-21.278540,2.312015
28946,0.929187,-0.041314,-0.182288,-0.318852,141.661316,-21.414099,2.429864
29066,0.929327,-0.039946,-0.182515,-0.318490,141.677597,-21.387672,2.586020
29186,0.929569,-0.040207,-0.182170,-0.317948,141.757996,-21.361227,2.528782
29306,0.929600,-0.040563,-0.181414,-0.318244,141.740326,-21.290869,2.463792
29426,0.929173,-0.042353,-0.182311,-0.318744,141.694489,-21.456669,2.310091
29546,0.929089,-0.041585,-0.183428,-0.318450,141.697601,-21.550907,2.437322
29666,0.929117,-0.038318,-0.183660,-0.318643,141.606461,-21.450874,2.823049
29787,0.928993,-0.038533,-0.183940,-0.318818,141.582993,-21.489328,2.814724
29907,0.929309,-0.037727,-0.183212,-0.318412,141.633011,-21.379656,2.865565
30027,0.929241,-0.037583,-0.183578,-0.318419,141.622604,-21.414423,2.897723
30147,0.929273,-0.040033,-0.183107,-0.318295,141.693558,-21.456671,2.596366
30267,0.929047,-0.039184,-0.184035,-0.318528,141.630783,-21.525595,2.737758
30387,0.929216,-0.039172,-0.182995,-0.318635,141.635757,-21.410433,2.697733
30507,0.929140,-0.037672,-0.183340,-0.318837,141.575241,-21.390341,2.887592
30629,0.929209,-0.038403,-0.182886,-0.318812,141.600540,-21.368477,2.784704
30810,0.929096,-0.038255,-0.182963,-0.319114,141.557755,-21.370388,2.812111
30930,0.928942,-0.037682,-0.183822,-0.319137,141.528244,-21.442762,2.914106
31050,0.928970,-0.036419,-0.183758,-0.319237,141.492722,-21.386894,3.057169
31170,0.929446,-0.036379,-0.182866,-0.318368,141.619522,-21.290201,3.002976
31296,0.930392,-0.036832,-0.180712,-0.316778,141.869919,-21.075666,2.822877
31418,0.930766,-0.035806,-0.179760,-0.316340,141.923737,-20.933424,2.889113
31538,0.930982,-0.035226,-0.179780,-0.315756,141.987015,-20.915449,2.942013
31658,0.931717,-0.037981,-0.176972,-0.314856,142.201401,-20.713367,2.491805
31778,0.932064,-0.039673,-0.175927,-0.314204,142.333023,-20.663635,2.241703
31898,0.932199,-0.037822,-0.174737,-0.314695,142.256943,-20.461832,2.413983
32018,0.932139,-0.037227,-0.174499,-0.315075,142.201828,-20.412251,2.480332
