Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
48303,-0.24,-0.31,10.07,0.02,-0.07,0.02,17.00,-11.40,20.15
48448,-0.04,0.38,9.66,-0.09,-0.32,0.12,17.00,-11.40,20.15
48597,0.74,1.18,11.24,0.56,-0.86,0.59,17.00,-11.40,20.15
48742,1.74,1.29,9.64,1.52,-1.49,1.02,17.00,-11.40,20.15
48886,3.01,0.61,11.02,0.63,-1.70,1.31,17.00,-11.40,20.15
49031,5.59,1.16,7.97,0.43,-1.72,1.11,17.00,-11.40,20.15
49175,7.10,-0.27,5.78,0.50,-1.29,1.12,17.00,-11.40,20.15
49320,7.83,-1.85,3.40,0.33,-0.79,0.59,17.00,-11.40,20.15
49464,8.48,-1.29,3.36,-0.04,-0.76,0.38,17.00,-11.40,20.15
49608,9.36,-1.94,2.49,0.01,-0.55,0.43,17.00,-11.40,20.15
49751,9.16,-2.99,1.85,0.09,-0.42,0.36,17.00,-11.40,20.15
49901,8.97,-3.29,1.34,0.09,-0.13,0.05,17.00,-11.40,20.15
50044,9.34,-2.73,1.94,-0.02,-0.06,-0.04,17.00,-11.40,20.15
50189,9.28,-2.67,1.69,-0.07,0.04,0.03,17.00,-11.40,20.15
50333,9.23,-2.45,2.05,-0.03,-0.04,-0.04,17.00,-11.40,20.15
50476,9.38,-2.64,2.02,-0.04,0.01,-0.00,17.00,-11.40,20.15
50621,9.19,-2.70,2.29,-0.05,-0.05,-0.03,17.00,-11.40,20.15
50765,9.33,-2.56,1.85,-0.00,-0.06,-0.01,17.00,-11.40,20.15
50909,9.29,-2.57,1.42,0.02,-0.14,-0.07,17.00,-11.40,20.15
51053,9.32,-2.64,1.91,0.03,-0.16,-0.03,17.00,-11.40,20.15
51203,9.27,-2.41,0.87,0.46,-0.48,-0.11,17.00,-11.40,20.15
51346,9.43,-1.89,0.14,0.90,-0.67,-0.22,17.00,-11.40,20.15
51491,9.68,-1.60,0.21,0.14,-0.10,-0.17,17.00,-11.40,20.15
51635,9.81,-1.43,0.63,-0.02,-0.12,-0.12,17.00,-11.40,20.15
51780,9.61,-1.34,0.28,0.03,-0.06,-0.03,17.00,-11.40,20.15
51924,9.73,-1.30,-0.10,0.07,-0.06,0.01,17.00,-11.40,20.15
52069,9.62,-1.35,0.16,0.06,-0.09,0.00,17.00,-11.40,20.15
52213,9.63,-1.43,0.17,0.02,0.02,-0.00,17.00,-11.40,20.15
52363,9.68,-1.37,0.52,-0.02,-0.04,0.00,17.00,-11.40,20.15
52507,9.55,-1.51,0.39,-0.01,0.01,0.03,17.00,-11.40,20.15
52652,9.65,-1.54,0.18,0.01,-0.05,-0.00,17.00,-11.40,20.15
52796,9.50,-1.53,0.74,-0.01,-0.02,0.02,17.00,-11.40,20.15
52940,9.60,-1.56,0.23,-0.02,-0.04,-0.03,17.00,-11.40,20.15
53083,9.62,-1.65,0.38,0.01,-0.02,-0.02,17.00,-11.40,20.15
53227,9.64,-1.20,0.54,-0.01,-0.02,-0.00,17.00,-11.40,20.15
53371,9.61,-1.58,0.55,-0.02,-0.06,0.02,17.00,-11.40,20.15
53514,9.59,-1.48,0.21,0.03,-0.10,0.02,17.00,-11.40,20.15
53664,9.46,-1.72,0.38,0.04,-0.12,-0.00,17.00,-11.40,20.15
53807,9.83,-1.25,0.32,0.00,-0.02,-0.05,17.00,-11.40,20.15
53951,9.57,-1.51,0.42,0.02,-0.09,0.01,17.00,-11.40,20.15
54094,9.61,-1.51,0.44,-0.01,-0.01,-0.01,17.00,-11.40,20.15
54238,9.63,-1.41,0.43,0.01,-0.04,-0.02,17.00,-11.40,20.15
54381,9.67,-1.38,0.38,0.01,-0.04,-0.02,17.00,-11.40,20.15
54525,9.69,-1.29,0.35,0.03,-0.04,-0.00,17.00,-11.40,20.15
54668,9.59,-1.47,0.61,0.00,-0.05,-0.00,17.00,-11.40,20.15
54812,9.70,-1.50,0.62,-0.00,-0.02,0.01,17.00,-11.40,20.15
54961,9.59,-1.46,0.44,0.01,-0.02,0.01,17.00,-11.40,20.15
55105,9.63,-1.44,0.45,0.02,-0.03,-0.00,17.00,-11.40,20.15
55250,9.60,-1.41,0.54,0.02,-0.04,-0.03,17.00,-11.40,20.15
55393,9.58,-1.53,0.76,0.03,-0.03,-0.01,17.00,-11.40,20.15
55537,9.68,-1.39,0.90,0.01,0.01,-0.00,17.00,-11.40,20.15
55680,9.63,-1.34,0.66,0.01,-0.06,0.00,17.00,-11.40,20.15
55824,9.58,-1.37,0.42,0.02,-0.03,-0.00,17.00,-11.40,20.15
55969,9.62,-1.46,0.75,0.03,-0.05,-0.01,17.00,-11.40,20.15
56119,9.65,-1.45,0.77,0.03,-0.03,-0.02,17.00,-11.40,20.15
56262,9.64,-1.37,0.94,-0.01,-0.03,-0.02,17.00,-11.40,20.15
56406,9.67,-1.41,0.66,0.01,-0.03,-0.00,17.00,-11.40,20.15
56549,9.67,-1.50,0.93,0.02,-0.03,0.00,17.00,-11.40,20.15
56693,9.63,-1.45,0.79,0.01,-0.00,0.01,17.00,-11.40,20.15
56836,9.70,-1.33,0.82,0.01,-0.03,-0.00,17.00,-11.40,20.15
56980,9.62,-1.38,0.84,0.02,-0.03,-0.01,17.00,-11.40,20.15
57124,9.70,-1.48,0.82,0.01,-0.04,-0.01,17.00,-11.40,20.15
57267,9.61,-1.46,0.86,0.03,-0.06,0.00,17.00,-11.40,20.15
57416,9.65,-1.38,0.78,0.01,-0.06,-0.01,17.00,-11.40,20.15
57560,9.63,-1.32,0.82,0.01,-0.04,0.00,17.00,-11.40,20.15
57704,9.60,-1.43,0.72,0.02,-0.05,-0.02,17.00,-11.40,20.15
57847,9.63,-1.42,0.84,0.02,-0.06,-0.00,17.00,-11.40,20.15
57997,9.60,-1.46,0.69,0.02,-0.05,0.00,17.00,-11.40,20.15
58140,9.54,-1.41,0.66,0.02,-0.03,-0.00,17.00,-11.40,20.15
58284,9.47,-1.23,0.67,0.03,-0.11,-0.04,17.00,-11.40,20.15
58427,9.79,-1.15,0.94,0.05,-0.01,-0.06,17.00,-11.40,20.15
58571,9.66,-1.32,1.20,0.03,-0.03,0.00,17.00,-11.40,20.15
58720,9.62,-1.21,0.97,-0.01,0.03,0.03,17.00,-11.40,20.15
58864,9.61,-1.09,1.03,-0.03,-0.05,0.02,17.00,-11.40,20.15
59007,9.64,-1.17,0.90,0.02,-0.09,-0.04,17.00,-11.40,20.15
59151,9.68,-1.27,1.03,0.00,-0.03,0.02,17.00,-11.40,20.15
59294,9.57,-1.33,0.94,0.02,-0.02,-0.00,17.00,-11.40,20.15
59438,9.70,-1.21,0.99,0.01,-0.03,-0.01,17.00,-11.40,20.15
59583,9.60,-1.45,0.98,0.01,-0.03,-0.00,17.00,-11.40,20.15
59726,9.60,-1.30,0.97,0.00,-0.03,-0.00,17.00,-11.40,20.15
59870,9.61,-1.15,0.99,0.01,-0.04,0.00,17.00,-11.40,20.15
60019,9.64,-1.19,1.13,0.02,-0.03,-0.01,17.00,-11.40,20.15
60163,9.66,-1.21,1.16,0.02,-0.04,-0.02,17.00,-11.40,20.15
60307,9.69,-1.23,1.12,0.02,-0.03,-0.02,17.00,-11.40,20.15
60451,9.68,-1.22,1.10,0.02,-0.00,-0.01,17.00,-11.40,20.15
60594,9.70,-1.23,1.04,0.01,-0.03,-0.01,17.00,-11.40,20.15
60738,9.56,-1.32,1.04,0.01,-0.07,0.01,17.00,-11.40,20.15
60881,9.66,-1.11,1.18,0.01,-0.05,-0.02,17.00,-11.40,20.15
61025,9.65,-1.23,1.11,0.01,-0.02,-0.01,17.00,-11.40,20.15
61174,9.63,-1.23,1.02,-0.01,-0.00,0.01,17.00,-11.40,20.15
61318,9.62,-1.22,0.92,0.02,-0.05,-0.01,17.00,-11.40,20.15
61461,9.62,-1.23,1.13,0.02,-0.06,0.00,17.00,-11.40,20.15
61605,9.59,-1.36,1.21,0.00,-0.04,0.01,17.00,-11.40,20.15
61749,9.64,-1.15,0.99,-0.01,-0.04,-0.01,17.00,-11.40,20.15
61892,9.64,-1.13,1.10,0.01,-0.04,0.00,17.00,-11.40,20.15
62036,9.62,-1.17,1.21,0.01,-0.04,-0.00,17.00,-11.40,20.15
62180,9.63,-1.22,1.20,0.00,-0.01,0.00,17.00,-11.40,20.15
62324,9.64,-1.17,0.92,0.01,-0.03,0.01,17.00,-11.40,20.15
62496,9.61,-1.20,0.96,0.01,-0.05,-0.01,17.00,-11.40,20.15
62640,9.64,-1.33,0.98,0.01,-0.03,-0.02,17.00,-11.40,20.15
62785,9.68,-1.37,1.13,0.02,-0.05,0.00,17.00,-11.40,20.15
62929,9.62,-1.40,1.07,0.02,-0.05,-0.01,17.00,-11.40,20.15
63074,9.59,-1.22,1.06,0.01,-0.06,-0.00,17.00,-11.40,20.15
63218,9.61,-1.20,1.01,0.02,-0.07,-0.01,17.00,-11.40,20.15
63362,9.62,-1.25,1.07,0.01,-0.06,-0.01,17.00,-11.40,20.15
63505,9.69,-0.64,-0.31,0.07,0.32,0.12,17.00,-11.40,20.15
63649,9.17,-1.32,1.74,0.14,0.70,0.33,17.00,-11.40,20.15
63798,7.88,-1.42,2.51,0.25,1.53,0.60,17.00,-11.40,20.15
63942,5.64,-2.57,7.71,0.20,1.98,0.75,17.00,-11.40,20.15
64085,4.65,-2.74,7.29,0.32,1.26,0.47,17.00,-11.40,20.15
64229,2.27,-3.37,10.05,0.26,1.29,0.28,17.00,-11.40,20.15
64373,1.98,-2.53,9.98,0.24,0.62,-0.01,17.00,-11.40,20.15
64516,0.72,-2.22,9.66,0.22,0.74,0.20,17.00,-11.40,20.15
64660,0.23,-2.22,9.26,0.23,0.32,0.17,17.00,-11.40,20.15
64803,-0.16,-2.30,9.82,0.10,0.10,0.04,17.00,-11.40,20.15
64947,-0.38,-1.77,9.63,-0.03,0.10,0.12,17.00,-11.40,20.15
65096,-0.60,-2.15,9.32,0.01,-0.02,0.13,17.00,-11.40,20.15
65240,-0.98,-2.67,10.17,-0.05,0.01,0.10,17.00,-11.40,20.15
65383,-1.04,-1.94,9.33,0.14,-0.00,0.13,17.00,-11.40,20.15
65527,-1.24,-2.17,9.55,0.05,-0.14,0.12,17.00,-11.40,20.15
65670,-1.07,-2.07,9.81,-0.01,-0.03,0.09,17.00,-11.40,20.15
65814,-0.99,-1.72,9.74,-0.02,-0.06,0.10,17.00,-11.40,20.15
65958,-1.07,-1.96,9.89,0.02,-0.07,0.01,17.00,-11.40,20.15
66101,-0.98,-1.76,9.70,0.16,-0.06,0.02,17.00,-11.40,20.15
66250,-0.85,-1.72,9.74,0.05,-0.14,-0.02,17.00,-11.40,20.15
66394,-0.75,-1.62,9.92,0.06,-0.07,-0.03,17.00,-11.40,20.15
66538,-0.75,-1.62,9.66,0.05,-0.09,-0.05,17.00,-11.40,20.15
66681,-0.69,-1.57,9.90,0.02,-0.07,-0.00,17.00,-11.40,20.15
66825,-0.68,-1.56,9.69,0.03,-0.07,-0.01,17.00,-11.40,20.15
66968,-0.73,-1.57,9.92,0.04,-0.06,-0.01,17.00,-11.40,20.15
67112,-0.66,-1.59,9.91,-0.02,-0.05,-0.01,17.00,-11.40,20.15
67255,-0.75,-1.41,9.62,-0.01,-0.03,-0.00,17.00,-11.40,20.15
67399,-0.68,-1.41,9.83,0.01,-0.05,0.01,17.00,-11.40,20.15
67548,-0.69,-1.50,9.74,0.04,0.01,-0.00,17.00,-11.40,20.15
67692,-0.72,-1.44,9.66,0.04,-0.05,0.01,17.00,-11.40,20.15
67835,-0.73,-1.46,9.96,0.04,-0.07,-0.01,17.00,-11.40,20.15
67979,-0.78,-1.45,9.55,0.11,-0.03,-0.04,17.00,-11.40,20.15
68123,-0.68,-1.33,9.95,0.02,-0.04,-0.00,17.00,-11.40,20.15
68266,-0.67,-1.29,9.69,0.05,-0.07,-0.03,17.00,-11.40,20.15
68410,-0.65,-1.11,9.84,0.07,-0.05,0.00,17.00,-11.40,20.15
68553,-0.77,-1.22,9.73,0.02,-0.02,0.02,17.00,-11.40,20.15
68703,-0.69,-1.18,9.57,0.02,-0.05,0.02,17.00,-11.40,20.15
68846,-0.66,-1.19,10.04,0.01,-0.05,0.00,17.00,-11.40,20.15
68990,-0.73,-1.25,9.65,0.01,-0.03,0.02,17.00,-11.40,20.15
69133,-0.82,-1.24,9.83,-0.01,-0.05,-0.01,17.00,-11.40,20.15
69277,-0.78,-1.20,9.95,0.02,-0.04,-0.03,17.00,-11.40,20.15
69420,-0.80,-1.23,9.98,-0.00,-0.01,-0.03,17.00,-11.40,20.15
69564,-0.74,-1.17,9.88,-0.01,-0.03,-0.01,17.00,-11.40,20.15
69708,-0.69,-1.21,10.09,0.00,-0.01,0.01,17.00,-11.40,20.15
69851,-0.77,-1.22,9.78,0.02,-0.04,0.02,17.00,-11.40,20.15
70000,-0.81,-1.25,9.83,-0.00,-0.02,0.01,17.00,-11.40,20.15
70144,-0.76,-1.12,9.72,0.00,-0.04,0.01,17.00,-11.40,20.15
70288,-0.81,-1.23,9.82,0.01,-0.04,0.01,17.00,-11.40,20.15
70431,-0.78,-1.14,10.02,0.02,-0.04,-0.01,17.00,-11.40,20.15
70575,-0.83,-1.20,9.99,0.01,-0.05,-0.00,17.00,-11.40,20.15
70719,-0.76,-1.12,9.91,-0.01,-0.03,0.01,17.00,-11.40,20.15
70863,-0.83,-1.22,9.80,0.00,-0.08,-0.03,17.00,-11.40,20.15
71006,-0.77,-1.17,9.79,0.01,-0.04,0.00,17.00,-11.40,20.15
71152,-0.82,-1.37,9.89,0.06,-0.03,0.01,17.00,-11.40,20.15
71291,-0.78,-1.06,9.75,0.02,-0.05,-0.01,17.00,-11.40,20.15
71435,-0.81,-1.20,9.81,0.03,-0.01,0.00,17.00,-11.40,20.15
71579,-0.89,-1.07,9.82,0.02,-0.04,0.03,17.00,-11.40,20.15
71723,-0.96,-1.16,9.80,0.03,-0.05,0.00,17.00,-11.40,20.15
71867,-0.84,-1.04,9.70,0.02,-0.05,-0.01,17.00,-11.40,20.15
72011,-0.91,-1.16,9.93,0.02,-0.02,0.02,17.00,-11.40,20.15
72156,-0.89,-1.01,9.54,0.01,-0.07,-0.01,17.00,-11.40,20.15
72300,-0.94,-1.17,9.81,0.01,-0.05,0.01,17.00,-11.40,20.15
72450,-0.94,-1.08,9.82,-0.01,-0.04,0.01,17.00,-11.40,20.15
72593,-0.95,-1.20,9.94,0.00,-0.02,-0.01,17.00,-11.40,20.15
72737,-0.96,-1.23,9.93,0.00,-0.02,0.01,17.00,-11.40,20.15
72880,-0.98,-1.23,9.86,-0.00,-0.05,-0.01,17.00,-11.40,20.15
73024,-0.95,-1.15,9.77,0.02,-0.05,0.00,17.00,-11.40,20.15
73167,-0.92,-1.14,9.68,0.02,-0.05,-0.00,17.00,-11.40,20.15
73311,-1.00,-1.30,9.67,0.02,-0.05,0.02,17.00,-11.40,20.15
73455,-0.97,-1.17,10.00,0.01,-0.05,-0.00,17.00,-11.40,20.15
73598,-0.99,-1.17,9.80,0.01,-0.05,0.00,17.00,-11.40,20.15
73748,-0.95,-1.24,9.98,0.01,-0.04,-0.01,17.00,-11.40,20.15
73891,-0.96,-1.22,9.75,0.01,-0.05,-0.00,17.00,-11.40,20.15
74035,-0.95,-1.16,9.87,0.02,-0.04,-0.01,17.00,-11.40,20.15
74178,-0.94,-1.14,9.74,0.02,-0.03,0.02,17.00,-11.40,20.15
74322,-0.97,-1.10,9.95,0.04,-0.04,0.01,17.00,-11.40,20.15
74466,-0.94,-1.12,9.92,0.02,-0.04,0.01,17.00,-11.40,20.15
74610,-0.96,-1.09,9.83,0.03,-0.03,0.02,17.00,-11.40,20.15
74753,-0.91,-0.86,9.89,0.03,-0.04,-0.00,17.00,-11.40,20.15
74903,-0.94,-1.05,9.93,0.01,-0.05,-0.01,17.00,-11.40,20.15
75046,-0.98,-1.04,9.91,-0.01,-0.04,-0.00,17.00,-11.40,20.15
75190,-0.96,-0.95,9.88,0.09,-0.05,-0.01,17.00,-11.40,20.15
75333,-0.87,-0.79,9.78,0.01,-0.04,-0.01,17.00,-11.40,20.15
75483,-0.96,-0.98,9.84,0.03,-0.04,0.01,17.00,-11.40,20.15
75626,-0.90,-0.85,9.92,-0.00,-0.06,-0.01,17.00,-11.40,20.15
75770,-0.91,-1.03,9.95,0.00,-0.04,-0.01,17.00,-11.40,20.15
75915,-0.86,-0.96,9.78,0.01,-0.05,0.00,17.00,-11.40,20.15
76058,-0.91,-1.04,9.90,0.01,-0.04,0.00,17.00,-11.40,20.15
76208,-0.85,-0.87,9.90,0.01,-0.04,0.01,17.00,-11.40,20.15
76351,-0.85,-0.92,10.10,-0.00,-0.05,0.00,17.00,-11.40,20.15
76496,-0.87,-0.94,9.98,0.01,-0.03,-0.00,17.00,-11.40,20.15
76639,-0.83,-0.99,9.79,0.00,-0.04,-0.00,17.00,-11.40,20.15
76784,-0.79,-0.92,9.87,0.02,-0.04,-0.01,17.00,-11.40,20.15
76928,-0.89,-1.03,9.96,0.01,-0.03,0.00,17.00,-11.40,20.15
77073,-0.91,-0.99,9.96,0.00,-0.04,0.01,17.00,-11.40,20.15
77217,-0.88,-0.94,9.97,0.02,-0.05,-0.00,17.00,-11.40,20.15
77367,-0.86,-0.91,9.93,0.01,-0.04,0.01,17.00,-11.40,20.15
77511,-0.90,-0.90,9.89,-0.00,-0.05,0.01,17.00,-11.40,20.15
77655,-0.90,-0.93,9.92,0.01,-0.05,-0.01,17.00,-11.40,20.15
