Timestamp,qw,qx,qy,qz,heading,pitch,roll
14438,0.983250,-0.002757,-0.109665,-0.145524,162.992096,-12.501157,1.555160
14558,0.991225,-0.016951,-0.083136,-0.101318,168.410248,-9.685974,-0.974154
14678,0.985025,-0.004574,-0.093928,-0.144480,163.211899,-10.740646,1.057405
14798,0.987288,-0.019808,-0.089302,-0.129952,165.087982,-10.456075,-0.926527
14918,0.987839,-0.005835,-0.091566,-0.125491,165.459091,-10.507757,0.667380
15041,0.985687,-0.003147,-0.098050,-0.137069,164.048279,-11.195457,1.207679
15161,0.990033,-0.004616,-0.087608,-0.110137,167.252487,-10.048781,0.591135
15281,0.980159,0.009493,-0.112793,-0.162691,160.793045,-12.592815,3.248865
15401,0.988553,-0.012048,-0.088846,-0.121305,166.020447,-10.287145,-0.131946
15521,0.980141,0.008785,-0.108832,-0.165507,160.498734,-12.147769,3.122178
15641,0.987035,-0.013215,-0.090375,-0.131953,164.783035,-10.480146,-0.130373
15761,0.988979,-0.008979,-0.086441,-0.119827,166.168320,-9.969773,0.171980
15883,0.983326,-0.004342,-0.109894,-0.144794,163.096603,-12.555184,1.366957
16003,0.989049,-0.016160,-0.095824,-0.111039,167.249527,-11.136010,-0.623969
16123,0.984169,0.002079,-0.110535,-0.138492,163.756256,-12.532507,2.037630
16243,0.986758,-0.012235,-0.095283,-0.130659,164.910263,-11.025174,0.044004
16363,0.990920,-0.017532,-0.082537,-0.104640,168.029526,-9.627628,-1.015440
16483,0.985070,-0.011079,-0.105454,-0.135595,164.282837,-12.167082,0.396873
16603,0.990236,-0.024077,-0.083258,-0.109146,167.567429,-9.796326,-1.715972
16725,0.989047,-0.017351,-0.088427,-0.116866,166.594162,-10.309919,-0.795102
16845,0.988564,-0.018627,-0.090886,-0.118851,166.371506,-10.609856,-0.887493
16972,0.993918,-0.023497,-0.067581,-0.083656,170.520111,-7.947883,-2.048429
17092,0.987165,-0.007549,-0.098064,-0.125788,165.420410,-11.274509,0.570544
17212,0.993442,-0.025220,-0.072899,-0.084348,170.458267,-8.574600,-2.191496
17332,0.990350,-0.009329,-0.089845,-0.105066,167.886276,-10.364916,0.023365
17452,0.986716,-0.001189,-0.099820,-0.128133,165.067047,-11.378650,1.358031
17573,0.992587,-0.011941,-0.076005,-0.094037,169.218124,-8.808325,-0.545592
17693,0.989488,-0.011453,-0.087279,-0.114704,166.788971,-10.099065,-0.153764
17813,0.994704,-0.030510,-0.064507,-0.073921,171.697281,-7.633780,-2.958797
17933,0.989549,-0.015572,-0.091413,-0.110384,167.327744,-10.623474,-0.620159
18053,0.992565,-0.027306,-0.078244,-0.089100,169.929489,-9.218007,-2.337755
18173,0.992198,-0.019264,-0.083122,-0.090847,169.651123,-9.697544,-1.344278
18295,0.987918,-0.005222,-0.106417,-0.112509,166.920364,-12.206608,0.798889
18415,0.992936,-0.017831,-0.085869,-0.079858,170.914001,-9.984023,-1.262274
18535,0.989623,-0.003836,-0.101807,-0.101283,168.235001,-11.670255,0.762371
18655,0.991518,-0.016568,-0.093547,-0.088643,169.872879,-10.861977,-0.949305
18775,0.994062,-0.013586,-0.086042,-0.065153,172.580215,-9.952573,-0.919060
18895,0.988505,-0.003540,-0.108518,-0.105168,167.753159,-12.432329,0.928590
19015,0.993956,-0.018695,-0.084739,-0.067174,172.396606,-9.843897,-1.499365
19137,0.990790,-0.002489,-0.100890,-0.090226,169.515030,-11.558637,0.776265
19257,0.992205,-0.009935,-0.091807,-0.083625,170.388428,-10.593749,-0.254133
19377,0.993378,-0.010604,-0.086916,-0.074323,171.484100,-10.035402,-0.474109
19497,0.988838,0.003479,-0.104625,-0.105984,167.587555,-11.898368,1.701673
19617,0.994221,-0.012156,-0.080157,-0.070312,171.970306,-9.270555,-0.748900
19737,0.990560,0.004067,-0.099039,-0.094640,168.930374,-11.270358,1.566171
19857,0.992553,-0.011424,-0.086761,-0.084691,170.286819,-10.030086,-0.464457
19999,0.994678,-0.012718,-0.078167,-0.065841,172.494797,-9.043118,-0.870740
20124,0.990437,0.000365,-0.095959,-0.099081,168.464127,-10.953350,1.152048
20244,0.994114,-0.014337,-0.080645,-0.070854,171.927551,-9.344639,-0.991663
20364,0.990833,0.001879,-0.096867,-0.094099,169.025925,-11.046483,1.281736
20484,0.992018,-0.011775,-0.088891,-0.088605,169.831970,-10.279462,-0.443087
20604,0.994421,-0.024794,-0.077012,-0.067620,172.397598,-9.004844,-2.257019
20726,0.989453,-0.007812,-0.096769,-0.107464,167.572556,-11.138129,0.311756
20846,0.992686,-0.016835,-0.083204,-0.085791,170.215454,-9.676125,-1.112964
20966,0.990484,-0.003001,-0.093541,-0.100862,168.300537,-10.714019,0.753629
21086,0.991687,-0.012645,-0.085111,-0.095623,169.028900,-9.859029,-0.511931
21206,0.992465,-0.020854,-0.082400,-0.088209,169.973526,-9.627190,-1.561010
21326,0.988024,-0.002831,-0.101290,-0.116326,166.463715,-11.584465,1.051088
21446,0.993161,-0.012719,-0.080412,-0.083632,170.429169,-9.314409,-0.685962
21568,0.988774,0.004385,-0.099249,-0.111567,166.947205,-11.261789,1.800725
21688,0.991471,-0.009071,-0.087055,-0.096523,168.885330,-10.042365,-0.068733
21808,0.992068,-0.000656,-0.086875,-0.090801,169.467819,-9.932711,0.842074
21928,0.986726,0.007949,-0.103818,-0.124586,165.358292,-11.706556,2.432297
22048,0.992540,-0.010338,-0.081882,-0.089688,169.701431,-9.462154,-0.338904
22168,0.989858,0.005908,-0.094650,-0.105731,167.632706,-10.727009,1.849559
22288,0.988260,0.006131,-0.097332,-0.117569,166.234512,-11.007414,2.043651
22409,0.990548,0.008942,-0.088540,-0.104339,167.789886,-9.993730,2.106031
22529,0.985696,0.010323,-0.104792,-0.131559,164.506592,-11.763350,2.805881
22649,0.992567,-0.011064,-0.081432,-0.089717,169.705536,-9.418171,-0.427009
22769,0.987734,0.008062,-0.098790,-0.120617,165.849197,-11.140291,2.322375
22889,0.989411,-0.007240,-0.090449,-0.113244,166.908554,-10.405998,0.358738
23009,0.988512,0.006468,-0.094282,-0.117919,166.204407,-10.653708,2.042277
23129,0.988468,-0.000827,-0.093159,-0.119342,166.119965,-10.624187,1.201051
23251,0.992002,-0.008048,-0.079401,-0.097743,168.747696,-9.154935,-0.025871
23371,0.986064,0.006898,-0.102433,-0.130880,164.639648,-11.548951,2.364198
23491,0.991969,-0.006198,-0.076716,-0.100327,168.435760,-8.826499,0.179515
23611,0.991375,-0.002122,-0.081744,-0.102377,168.148758,-9.352786,0.727622
23731,0.987620,-0.001722,-0.094295,-0.125315,165.426208,-10.759530,1.180067
23851,0.991995,-0.014061,-0.078343,-0.097993,168.774826,-9.101671,-0.727849
23971,0.989145,0.000571,-0.092068,-0.114484,166.677185,-10.486664,1.294313
24094,0.989396,-0.001391,-0.088122,-0.115415,166.602859,-10.060954,1.023551
24214,0.993674,-0.006446,-0.071461,-0.086342,170.069901,-8.229053,-0.027237
24334,0.988418,0.004733,-0.091710,-0.120781,165.899780,-10.378663,1.835755
24454,0.991689,-0.011101,-0.078079,-0.101609,168.328079,-9.039580,-0.356798
24574,0.994525,-0.003480,-0.067957,-0.079252,170.872543,-7.800351,0.222631
24694,0.990917,0.003392,-0.082956,-0.105742,167.701843,-9.421019,1.409509
24816,0.993410,-0.011715,-0.072574,-0.087887,169.933289,-8.409672,-0.609272
24936,0.991456,0.000513,-0.082025,-0.101379,168.239594,-9.354645,1.024826
25056,0.990727,-0.004051,-0.082069,-0.108168,167.491821,-9.409666,0.564962
25176,0.992685,-0.006988,-0.074416,-0.094768,169.092499,-8.572890,0.013317
25296,0.991682,-0.008598,-0.081408,-0.099286,168.569626,-9.390891,-0.051545
25416,0.989538,-0.007820,-0.086881,-0.114872,166.734009,-10.005443,0.260847
25536,0.991445,-0.014743,-0.078877,-0.102903,168.209534,-9.174294,-0.754513
25657,0.990229,-0.008748,-0.084865,-0.110269,167.284958,-9.787832,0.080846
25777,0.989080,-0.009889,-0.085732,-0.119436,166.224716,-9.901404,0.053334
25897,0.992258,-0.015761,-0.076045,-0.096869,168.922760,-8.856791,-0.959433
26017,0.987957,-0.004062,-0.092676,-0.123799,165.634521,-10.610187,0.869785
26172,0.991573,-0.021958,-0.076064,-0.102498,168.323563,-8.936890,-1.621485
26292,0.989814,-0.010150,-0.084202,-0.114312,166.828644,-9.730244,-0.048961
26412,0.987403,-0.010783,-0.090163,-0.129545,165.040405,-10.419168,0.120304
26546,0.991325,-0.016395,-0.071936,-0.108735,167.552765,-8.406120,-0.976603
26666,0.985705,-0.006039,-0.093971,-0.139679,163.790421,-10.774440,0.836818
26786,0.989150,-0.012754,-0.079376,-0.122923,165.859085,-9.216501,-0.331833
26906,0.987681,0.000744,-0.083342,-0.132404,164.616409,-9.464396,1.367410
27026,0.984187,0.000500,-0.092470,-0.151049,162.394684,-10.478434,1.685280
27146,0.989841,-0.012064,-0.076876,-0.118955,166.320007,-8.920288,-0.324379
27266,0.984207,-0.005612,-0.094964,-0.149260,162.657089,-10.871274,1.009540
27388,0.990195,-0.018684,-0.076348,-0.115445,166.788101,-8.946587,-1.123745
27508,0.988198,-0.011596,-0.087682,-0.125037,165.582550,-10.148125,-0.057671
27628,0.983505,-0.001583,-0.100161,-0.150579,162.433197,-11.390464,1.581218
27754,0.990669,-0.021363,-0.075735,-0.111235,167.302185,-8.905684,-1.477765
27874,0.983843,-0.003409,-0.097882,-0.149840,162.551758,-11.164297,1.321434
27994,0.986999,-0.009796,-0.085480,-0.135726,164.320984,-9.868977,0.224883
28115,0.988032,0.005465,-0.083183,-0.129752,164.882874,-9.378598,1.881080
28235,0.982408,0.011803,-0.100542,-0.156901,161.538803,-11.177097,3.198776
28355,0.990810,-0.007807,-0.069528,-0.115727,166.673645,-8.023792,0.036037
28475,0.983731,0.005770,-0.094361,-0.152734,162.132355,-10.596361,2.342554
28595,0.987443,-0.008275,-0.078604,-0.136753,164.206741,-9.061671,0.299141
28715,0.987152,-0.003381,-0.081483,-0.137372,164.081009,-9.311509,0.912243
28835,0.982929,0.000357,-0.095023,-0.157520,161.622711,-10.759603,1.787154
28958,0.986542,-0.004267,-0.084568,-0.139841,163.789505,-9.674651,0.885392
29078,0.987496,-0.010281,-0.080840,-0.134916,164.433273,-9.348067,0.087583
29198,0.986971,-0.006384,-0.087352,-0.134940,164.373550,-10.029206,0.638463
29318,0.982214,0.004319,-0.097065,-0.160643,161.201813,-10.911340,2.315430
29438,0.987406,-0.010377,-0.080056,-0.136031,164.306030,-9.260262,0.074730
29558,0.987038,-0.008677,-0.082372,-0.137431,164.120255,-9.496898,0.320231
29678,0.984091,-0.007025,-0.088373,-0.153938,162.149933,-10.142496,0.778929
29800,0.989500,-0.021180,-0.071922,-0.123534,165.871353,-8.485963,-1.398890
29920,0.986139,-0.006442,-0.083831,-0.143012,163.441711,-9.623968,0.655068
30040,0.986118,-0.012567,-0.080626,-0.144581,163.324951,-9.360642,-0.085386
30160,0.990251,-0.015662,-0.070017,-0.119361,166.313324,-8.187144,-0.828049
