timestamp,filtered_x,filtered_y,filtered_z
22.17,-211.48479165438715,812.179928041135,-30.376485205428196
22.33,-349.1343798456221,573.0560260728024,63.85622565948461
22.49,-521.1467790781676,389.21079861946305,49.33082525869875
22.65,-270.71949909537136,227.25686384502282,-29.544882661647904
22.81,-412.3942362527247,354.641639036529,-35.971521451882005
22.99,-857.2641340099062,499.22324645671296,101.1395291678053
23.15,-996.9957489217388,336.77838041364123,130.40000018042065
23.31,-752.6981472003995,423.7348493993362,-228.91573199474385
23.48,-504.34566349231784,493.53894247873524,-54.11069084131614
23.64,-503.2834860845232,507.5072090580509,-246.48219345084453
23.8,-372.5562774308433,490.75908371994433,-255.92499659097479
23.96,-642.609710113816,82.47214894357091,-158.3280233519563
24.13,-758.6039330502388,-234.1080585648607,-59.757149238602125
24.3,-685.2313471492264,-6.237933853109098,205.86797053979987
24.46,-570.2476995679187,103.85109962532206,176.7734302666669
24.62,-261.87416088782084,268.8941990292691,299.63020639521267
24.78,-307.05640765454586,131.37307827659836,93.63735632453682
24.95,-354.6487359399744,299.1141412571146,-291.36676174996177
25.11,-889.2355100957977,-26.870775083443448,-155.65701223728786
25.28,-1000.262394161216,560.908039763123,-248.1233085525073
25.44,-380.1638310546592,352.3249792245076,57.77793985512545
25.6,-254.5995983807332,497.1239402257485,-201.85470131158957
25.77,-434.06336519967726,288.9426581327259,-111.15371762478321
25.93,-95.61939258647863,23.55213716925948,-568.4171888100383
26.09,-345.40764497578766,-286.39589327183114,226.97249615841076
26.26,-8.76542448833078,-655.4209504048642,7.388243914696147
26.44,-484.86799950180637,-69.05614910124564,-114.50832534593636
26.6,-1043.5829235217534,-155.16538068146997,-223.642605172441
26.76,-645.4729740833159,183.18391720710648,96.8708172411109
26.93,-684.4521606463765,-357.55871370695394,59.57733028954091
27.09,-477.78552157995625,-270.8609444440692,-40.52942585894755
27.25,-255.7201024509413,33.63323926236842,93.57173875904752
27.42,-428.4511226090342,-308.1863095628519,-18.66206901824569
27.59,-471.03714499527723,-642.3687787840965,47.482196191109615
27.75,-517.6518468008045,-583.1402582752454,32.93800407739064
27.92,-575.1975607845296,-982.8677801686562,119.59048108609721
28.08,-331.8950929889572,-953.5089744141553,119.93890782856167
28.25,-284.1959555424567,-1041.2816823522867,72.15220191712821
28.41,-287.9042602751856,-1042.0540007862496,134.7726855575669
28.57,-603.4530905937577,-1139.8837014765436,48.80039805258721
28.74,-695.137852860659,-961.4655163395407,134.34296640372685
28.91,-860.8083924242019,-651.0947379661932,132.08467947239947
29.07,-1086.3706465207076,-609.124586967545,9.031225072354658
29.24,-891.8137462205154,-550.2376185248728,-234.86317338290397
29.4,-734.4122624513063,-333.2848027631674,-33.091027668361136
29.56,-748.873226236547,-272.56488847730617,-51.99613406091866
29.72,-703.4707148296919,-280.7003028486135,-55.177587009906524
29.9,-1401.318666880176,-332.9505846115111,50.77621582938868
30.06,-1369.1258364454502,-488.7049241764866,78.48794050091671
30.22,-1004.0105872640759,-548.3244460117214,204.33086639145654
30.39,-761.4496838351797,-166.1441842719227,-10.983848324445944
30.55,-896.2319680670181,-6.047616364512621,-30.755254355714396
30.71,-694.228775028767,607.0215705972545,21.19272643076806
30.88,-433.98744395370954,759.6185810772553,137.05822326280446
31.05,-771.7315587241808,382.970180278999,305.0469691550045
31.21,-843.0972819531158,197.28982153143423,326.92957729390463
31.38,-952.8498454567628,289.0857452913535,413.9848966261596
31.54,-431.28182366650503,360.0772779326187,130.34963653436012
31.7,-170.5045430427755,565.8856454806969,-231.12826857634715
31.87,-186.98967381449035,446.15768031766964,-210.22225132588
32.03,-650.8411019903009,707.1678747656276,-258.7232551067738
32.2,-290.1833956305022,802.9638233069363,-298.72874322281604
32.37,-60.982871862480124,209.50401727114274,-710.1730217097493
32.53,-120.18595916100055,170.66716170447523,-338.9549819831915
32.69,-287.71990181923627,360.04418747696445,-68.01706109973208
32.86,-555.0146152013306,-402.3824551944845,-849.2310044798359
33.02,-974.5934723125033,-1196.2281152769285,-502.9785801826643
33.18,-381.5744940645999,-489.8427596614224,-555.6253755298144
33.36,-679.3729550450616,-804.0834113347704,-283.6353733821309
33.52,290.64246569081763,-268.6018591394708,-659.6044468954797
33.68,-510.3355663401508,198.66285595375433,-451.26233090243977
33.85,626.8954162081678,594.5101739134523,-648.225331434128
34.01,275.7204636248758,495.6747533512954,-389.4449220078225
34.17,-551.9438023966823,342.67242133886066,-229.20119780976935
34.34,-734.3896770897502,-265.87349164655467,-632.5327900589148
34.51,-625.9010586505781,-242.19023734586744,-466.58356185715274
34.67,16.63370608758089,-309.7548333987969,-58.22844317101254
34.84,-269.8304072336159,-640.3361480500241,-370.8937747541547
35.0,-413.9659018695524,-1011.3576387618489,-473.61812965377953
35.16,-544.4412120901654,-961.7083846150338,-136.20758459886508
35.33,-168.11143869725748,-1949.5061116565726,271.0955498669675
35.49,308.50006428215613,-1680.5649180752512,415.3749948056137
35.66,323.1979487131743,-1661.284262494533,314.7254532509967
35.83,-75.13300271843525,-1099.6547495858108,86.68795880976768
36.0,-502.77085601745335,-1742.69665822481,-41.3294970866594
36.16,-477.7037415510538,-2300.4922990599507,-272.0269745696723
36.32,-772.2908669381652,-2182.82786847612,-305.425132476291
