Timestamp,qw,qx,qy,qz,yaw,pitch,roll
11161,0.690534,0.007361,-0.723253,-0.002366,16.761768,-87.224274,163.643158
11281,0.689554,0.004397,-0.724215,-0.000521,8.234046,-87.153595,172.080109
11401,0.690623,-0.000923,-0.723188,0.005425,349.150818,-87.301659,-168.785828
11522,0.689937,-0.003085,-0.723807,0.008491,341.345886,-87.090004,-160.907654
11643,0.689873,-0.005068,-0.723795,0.012725,332.627625,-86.887245,-152.006882
11764,0.690876,-0.005141,-0.722780,0.015605,327.385681,-86.907181,-146.537354
11888,0.690626,-0.004687,-0.723012,0.016107,327.755341,-86.872627,-146.829620
12010,0.690997,-0.004639,-0.722673,0.015390,328.126526,-86.954132,-147.254913
12132,0.691276,-0.003537,-0.722441,0.013987,331.069824,-87.093437,-150.222687
12254,0.691516,-0.002767,-0.722233,0.013016,333.216675,-87.192024,-152.385818
12377,0.692263,-0.003467,-0.721483,0.014639,328.663788,-87.204735,-147.758194
12498,0.692455,-0.003080,-0.721285,0.015380,327.860809,-87.216034,-146.863678
12618,0.692960,-0.002748,-0.720794,0.015717,326.958679,-87.283287,-145.907349
12741,0.691478,-0.001600,-0.722188,0.017092,329.296387,-87.077515,-148.040527
12861,0.690795,0.003797,-0.722769,0.019603,334.640106,-87.100380,-152.743057
12982,0.691203,0.018646,-0.721873,0.027951,345.009399,-87.392555,-161.231384
13103,0.690731,0.043070,-0.720410,0.045120,359.625275,-87.578041,-172.471710
13224,0.689351,0.049724,-0.720728,0.053523,357.284912,-87.428154,-168.907867
13346,0.687195,0.053329,-0.722360,0.055745,0.494089,-87.134132,-171.642990
13470,0.687582,0.050921,-0.722364,0.053095,0.641990,-87.166412,-172.202087
13592,0.686911,0.047327,-0.723461,0.050101,359.611023,-87.020531,-171.706375
13714,0.686377,0.049712,-0.723838,0.049663,4.105715,-86.955666,-176.042801
13836,0.683716,0.050476,-0.726272,0.050051,4.650628,-86.543282,-176.493362
13958,0.684929,0.047742,-0.725437,0.048226,3.208652,-86.709015,-175.422272
14079,0.687158,0.045391,-0.723695,0.044837,4.527834,-87.029747,-177.208176
14200,0.686252,0.026814,-0.726157,0.032064,354.891296,-86.730080,-170.116409
14323,0.685530,0.022267,-0.727173,0.027656,354.648590,-86.589127,-170.600204
14443,0.684972,0.018398,-0.727936,0.024000,354.289032,-86.481026,-170.851028
14564,0.683863,0.013636,-0.729291,0.016489,357.627747,-86.303978,-175.185013
14685,0.684500,0.010959,-0.728830,0.011786,359.852051,-86.399399,-178.007812
14806,0.685529,-0.011255,-0.727917,-0.007137,353.703674,-86.540787,-175.194885
14927,0.688923,-0.026002,-0.724119,-0.018801,346.618225,-87.079590,-170.250916
15048,0.690379,-0.040337,-0.721742,-0.028801,336.998505,-87.281921,-162.605484
15177,0.691307,-0.041242,-0.720793,-0.029022,334.635803,-87.403313,-160.334000
15299,0.692911,-0.041098,-0.719139,-0.031877,337.665710,-87.735397,-163.583664
15421,0.692897,-0.048994,-0.718498,-0.035305,328.440521,-87.636108,-155.277878
15543,0.693341,-0.067606,-0.715721,-0.049427,316.157562,-87.652229,-145.654999
15689,0.694787,-0.097980,-0.709160,-0.068963,289.560425,-87.365891,-123.123932
15811,0.694487,-0.118975,-0.703529,-0.092579,280.292786,-87.727119,-117.503708
15935,0.691750,-0.127229,-0.702617,-0.107779,289.612762,-88.179840,-128.748535
16057,0.691845,-0.126653,-0.702522,-0.108464,290.826843,-88.275124,-129.971680
16179,0.693393,-0.121625,-0.702356,-0.105362,289.606018,-88.477745,-128.082718
16301,0.697307,-0.086473,-0.707841,-0.072378,300.305084,-88.555176,-133.207474
16423,0.693927,-0.046641,-0.717097,-0.045323,353.014069,-88.105347,179.526154
16545,0.692017,-0.008304,-0.721748,-0.010738,3.909580,-87.571739,174.546814
16667,0.685006,0.042507,-0.726702,0.029234,20.570570,-86.446144,165.248581
16791,0.683297,0.059562,-0.726335,0.044576,23.426380,-86.299431,165.024796
16911,0.680910,0.077492,-0.725170,0.066912,19.309416,-86.304718,172.419418
17031,0.680745,0.095859,-0.721138,0.085726,21.466103,-86.617134,173.296661
17152,0.682066,0.089943,-0.721234,0.080679,20.242542,-86.730026,173.624176
17273,0.683495,0.084255,-0.721065,0.076109,18.749218,-86.876076,174.279602
17394,0.683758,0.081420,-0.721392,0.073694,17.902847,-86.877953,174.697693
17515,0.683851,0.081002,-0.721489,0.072333,19.200489,-86.861443,173.254959
17639,0.683959,0.080333,-0.721557,0.071379,19.558622,-86.859451,172.764481
17760,0.683932,0.079555,-0.721783,0.070210,19.952534,-86.832069,172.211929
17881,0.684227,0.079720,-0.721526,0.069791,20.980558,-86.863503,171.163086
18002,0.684280,0.079243,-0.721611,0.068927,21.468494,-86.852783,170.565918
18123,0.684565,0.077793,-0.721672,0.067088,21.977028,-86.861748,169.789230
18243,0.684462,0.078163,-0.721738,0.066992,22.579233,-86.837952,169.209381
18363,0.684546,0.078118,-0.721756,0.065985,23.913538,-86.819984,167.789398
18486,0.685242,0.076240,-0.721498,0.063735,24.716427,-86.883408,166.649979
18608,0.685793,0.074181,-0.721271,0.062817,23.326168,-86.972046,167.797531
18729,0.685044,0.077258,-0.721508,0.064532,24.998718,-86.861626,166.515640
18850,0.684784,0.078296,-0.721522,0.065859,24.558826,-86.848183,167.148315
18971,0.684540,0.077554,-0.721852,0.065665,23.490612,-86.818138,168.140228
19092,0.684648,0.076056,-0.722066,0.063910,23.668770,-86.803650,167.697083
19216,0.684008,0.075484,-0.722785,0.063321,23.052879,-86.698616,168.218658
19337,0.683567,0.074946,-0.723344,0.062318,23.188526,-86.609962,167.957626
19458,0.683440,0.076620,-0.723258,0.062680,24.953228,-86.573090,166.359024
19578,0.683119,0.073967,-0.724298,0.057116,27.580038,-86.386703,163.063248
19698,0.683322,0.067700,-0.725062,0.052590,24.784632,-86.395218,164.980087
19818,0.683471,0.065799,-0.725148,0.051862,23.267620,-86.431023,166.283081
19940,0.683988,0.065752,-0.724723,0.051037,24.603031,-86.482414,164.876663
20064,0.683895,0.064576,-0.725026,0.049471,24.795984,-86.441521,164.460770
20185,0.684385,0.063468,-0.724741,0.048280,25.161659,-86.497871,163.908035
20306,0.684792,0.063752,-0.724438,0.046667,27.796528,-86.493675,161.165054
20427,0.683823,0.063493,-0.725321,0.047504,25.578983,-86.388435,163.429779
20548,0.683815,0.064813,-0.725202,0.047652,27.087582,-86.361641,162.040604
20670,0.683558,0.065013,-0.725488,0.046704,28.125154,-86.284851,160.942368
20792,0.684025,0.064053,-0.725202,0.045609,28.582123,-86.336121,160.318192
20916,0.683732,0.063843,-0.725506,0.045483,28.165413,-86.294670,160.707611
21037,0.683786,0.064324,-0.725390,0.045824,28.445641,-86.302650,160.494232
21157,0.684460,0.065382,-0.724738,0.044563,31.798800,-86.318092,157.124557
21278,0.685104,0.065866,-0.724167,0.043223,34.530151,-86.333603,154.323456
21400,0.684936,0.066166,-0.724349,0.042376,35.524109,-86.262199,153.285217
21521,0.686363,0.065830,-0.723026,0.042392,36.986519,-86.465927,151.796295
21643,0.688871,0.065360,-0.720825,0.039839,42.886463,-86.677750,145.650101
21789,0.688323,0.063844,-0.721491,0.039725,40.230286,-86.668396,148.173828
21909,0.688037,0.064093,-0.721752,0.039543,40.270271,-86.612213,148.139359
22029,0.688365,0.066356,-0.721290,0.038527,44.465469,-86.498764,144.045731
22150,0.687733,0.067572,-0.721884,0.036498,46.526817,-86.251060,141.918823
22272,0.688245,0.067978,-0.721409,0.035480,48.622047,-86.229858,139.773819
22393,0.688506,0.067982,-0.721192,0.034816,49.594299,-86.219124,138.747940
22515,0.688578,0.068689,-0.721125,0.033345,51.505222,-86.099213,136.775101
22639,0.689168,0.068955,-0.720551,0.033029,53.004215,-86.127174,135.271973
22761,0.689227,0.068816,-0.720498,0.033237,52.832325,-86.154274,135.449402
22883,0.689227,0.068988,-0.720524,0.032299,53.649750,-86.084785,134.569870
23005,0.689381,0.068519,-0.720479,0.030990,54.395947,-86.043190,133.679230
23127,0.689132,0.067881,-0.720787,0.030763,53.549332,-86.039627,134.455536
23249,0.689274,0.068452,-0.720595,0.030822,54.260998,-86.025261,133.795135
23369,0.689065,0.068807,-0.720791,0.030112,54.670181,-85.938080,133.357239
23489,0.688852,0.068347,-0.721047,0.029898,54.050655,-85.928932,133.922043
23610,0.688431,0.067919,-0.721533,0.028845,53.660706,-85.843102,134.191803
23731,0.688125,0.068106,-0.721812,0.028715,53.397018,-85.792900,134.460236
23852,0.687764,0.068490,-0.722145,0.028057,53.546940,-85.692154,134.288284
23973,0.687219,0.068430,-0.722667,0.028138,52.582642,-85.644188,135.254501
24094,0.687583,0.068074,-0.722355,0.028134,52.865849,-85.701759,134.941895
24218,0.687048,0.068224,-0.722919,0.026273,53.307339,-85.520355,134.361740
24339,0.687393,0.067703,-0.722668,0.025491,53.901646,-85.535461,133.661392
24460,0.687445,0.067818,-0.722660,0.023961,54.965900,-85.435501,132.482437
24581,0.687350,0.067326,-0.722807,0.023673,54.611904,-85.436058,132.773102
24701,0.687488,0.066622,-0.722755,0.023202,54.564598,-85.460335,132.724838
24822,0.686933,0.066804,-0.723275,0.022925,54.012104,-85.376320,133.269836
24943,0.686919,0.066625,-0.723298,0.023158,53.720470,-85.400230,133.565765
25067,0.686471,0.067404,-0.723680,0.022216,54.171249,-85.249931,133.102127
25188,0.686809,0.067653,-0.723328,0.022471,54.714249,-85.285576,132.600021
25309,0.686549,0.067949,-0.723561,0.022026,54.788204,-85.213814,132.514038
25430,0.685985,0.067390,-0.724140,0.022302,53.404438,-85.206985,133.874878
25551,0.685239,0.067895,-0.724789,0.022586,52.558708,-85.119858,134.784973
25672,0.684689,0.068011,-0.725315,0.022044,52.187828,-85.022125,135.121490
25793,0.683706,0.067379,-0.726324,0.021252,50.865192,-84.904419,136.328705
25917,0.683914,0.066829,-0.726167,0.021664,50.503422,-84.981476,136.679077
26038,0.683313,0.066662,-0.726786,0.020322,50.361832,-84.844559,136.698395
26158,0.681021,0.068558,-0.728745,0.020824,48.638016,-84.523674,138.618042
26278,0.679961,0.071071,-0.729450,0.022281,48.385612,-84.361916,139.193726
26399,0.680843,0.070580,-0.728714,0.020973,49.740150,-84.407074,137.692688
26520,0.681574,0.067959,-0.728316,0.019661,49.497883,-84.546844,137.614883
26642,0.682067,0.063975,-0.728306,0.015931,49.343140,-84.590065,137.142639
26768,0.682997,0.058871,-0.727891,0.014686,47.532440,-84.888947,138.436798
26889,0.683323,0.055412,-0.727910,0.011776,47.112167,-84.938057,138.339691
27010,0.682948,0.053274,-0.728407,0.012590,44.503143,-85.049873,140.841049
27131,0.681537,0.057846,-0.729325,0.015425,44.572128,-84.815292,141.374069
27253,0.680231,0.060941,-0.730244,0.017538,44.141197,-84.627357,142.228500
27375,0.679397,0.060856,-0.731038,0.017064,43.463631,-84.506737,142.860947
27496,0.679375,0.062296,-0.730974,0.015425,45.409058,-84.344528,140.899857
27619,0.680325,0.062492,-0.730032,0.017262,45.540131,-84.547523,140.933365
27740,0.681611,0.063921,-0.728643,0.019795,46.574345,-84.767296,140.220551
27861,0.682329,0.066049,-0.727666,0.023638,46.733582,-84.962578,140.546036
28007,0.681493,0.075775,-0.727140,0.032938,47.598774,-84.920746,141.228073
28129,0.679906,0.089543,-0.726572,0.042372,50.670872,-84.616463,140.046158
28251,0.677388,0.103165,-0.726375,0.053610,51.706726,-84.346985,141.038956
28380,0.677015,0.111413,-0.724717,0.063369,52.316170,-84.507202,141.899750
28501,0.676666,0.111343,-0.725049,0.063412,51.842182,-84.474442,142.371704
28623,0.682094,0.071855,-0.727246,0.026288,49.249592,-84.795151,138.718002
28745,0.694931,0.017012,-0.718645,-0.017930,55.805931,-86.569893,124.119537
28866,0.699465,-0.014284,-0.713364,-0.040600,59.943661,-87.577309,115.606499
28987,0.698432,-0.045955,-0.710388,-0.073632,61.792278,-87.546089,108.503273
29109,0.697565,-0.083087,-0.702867,-0.111665,71.584991,-87.633133,92.580261
29233,0.699432,-0.087670,-0.699458,-0.117725,81.610161,-87.553513,81.684067
29355,0.699759,-0.074821,-0.701987,-0.109296,78.829742,-87.191116,86.204346
29477,0.697203,-0.030340,-0.712686,-0.071124,65.101738,-86.456963,106.665405
29599,0.690636,-0.001604,-0.721979,-0.041920,50.376751,-85.854851,126.093452
29721,0.688995,0.025716,-0.724264,-0.007580,44.092007,-86.062141,137.378555
29843,0.681981,0.074648,-0.725981,0.047678,36.476631,-85.810997,153.455246
29965,0.676974,0.092764,-0.725722,0.080119,21.570591,-85.911934,172.483582
30089,0.671931,0.097222,-0.727796,0.096751,8.373777,-85.466156,-172.592590
30211,0.667221,0.102842,-0.730843,0.100495,10.388998,-84.834381,-173.837204
30333,0.667564,0.099326,-0.731555,0.096492,10.503581,-84.802803,-174.567642
30454,0.678369,0.052755,-0.731131,0.049724,7.446812,-85.710564,-179.129028
30575,0.693925,0.003499,-0.720028,0.002869,1.640222,-87.871368,178.875992
30696,0.694943,-0.024196,-0.718287,-0.022904,354.920013,-88.091049,-178.738647
30818,0.684257,-0.058411,-0.723659,-0.068480,9.186255,-86.696068,160.512344
30942,0.682876,-0.073271,-0.721789,-0.085579,11.101140,-86.684418,155.993027
31064,0.684501,-0.070829,-0.720561,-0.084998,15.124832,-86.851852,152.216492
31186,0.687114,-0.046020,-0.722353,-0.062875,21.147884,-86.825897,150.015213
31308,0.683976,-0.014323,-0.728647,-0.032210,19.937656,-86.093452,156.288574
31430,0.678734,0.011279,-0.734230,-0.009536,20.632738,-85.190216,159.508621
31552,0.673343,0.035425,-0.738176,0.021036,14.805972,-84.612053,169.775665
31676,0.668459,0.059441,-0.739705,0.049578,12.309292,-84.164841,176.545319
