Timestamp,qw,qx,qy,qz,heading,pitch,roll
11500,0.980985,0.020559,-0.105720,-0.161433,160.867859,-11.582653,4.359666
11620,0.970666,0.023138,-0.110828,-0.212085,154.790222,-11.849421,5.389803
11740,0.973086,0.031003,-0.106738,-0.201843,155.966187,-11.257246,6.053359
11860,0.970107,0.018445,-0.117271,-0.211640,154.827377,-12.692729,5.023585
11980,0.965451,0.035983,-0.114171,-0.231441,152.298584,-11.759061,7.177824
12100,0.970427,0.018089,-0.118623,-0.209438,155.079697,-12.864894,4.989862
12220,0.960101,0.039007,-0.108802,-0.254635,149.564041,-10.897673,7.625920
12341,0.969381,0.025544,-0.115326,-0.215267,154.332672,-12.274314,5.825298
12461,0.961398,0.038121,-0.114107,-0.247452,150.360199,-11.568447,7.611914
12581,0.969035,0.020627,-0.114069,-0.218001,154.077637,-12.244254,5.267176
12701,0.962806,0.028084,-0.113835,-0.243410,150.956512,-11.860549,6.423962
12821,0.965052,0.027101,-0.112439,-0.235135,151.976318,-11.787054,6.168308
12941,0.963273,0.024913,-0.115663,-0.241035,151.253387,-12.170397,6.092778
13062,0.959989,0.034492,-0.112754,-0.253987,149.633087,-11.476432,7.239655
13182,0.964722,0.012342,-0.115438,-0.236274,151.971283,-12.526903,4.604346
13302,0.962667,0.014585,-0.114607,-0.244776,150.933609,-12.328549,4.943613
13422,0.957382,0.023405,-0.112062,-0.265153,148.414810,-11.663301,6.110104
13542,0.961205,0.015564,-0.110734,-0.252136,150.082596,-11.831099,5.026803
13662,0.964815,0.004225,-0.109177,-0.239136,151.785538,-12.043264,3.538999
13782,0.958133,0.008582,-0.104475,-0.266428,148.504272,-11.281476,4.217117
13902,0.955318,0.016233,-0.102192,-0.276861,147.195084,-10.734760,5.115402
14022,0.961436,0.003766,-0.102405,-0.255206,149.925842,-11.244115,3.478581
14142,0.962189,-0.008829,-0.101883,-0.252440,150.394516,-11.567286,2.015103
14262,0.955386,0.007631,-0.099115,-0.278112,147.159805,-10.669406,4.067849
14382,0.955005,0.020027,-0.104651,-0.276773,147.139908,-10.882735,5.620719
14502,0.962214,-0.000265,-0.105748,-0.250904,150.453842,-11.749763,3.077118
14622,0.959192,-0.002677,-0.100978,-0.264082,148.936447,-11.252275,2.816789
14742,0.955076,0.010266,-0.102907,-0.277716,147.141373,-11.003324,4.485414
14862,0.963696,-0.006913,-0.101100,-0.247006,151.033661,-11.436016,2.141224
14982,0.949856,0.005626,-0.100174,-0.296140,144.982391,-10.776018,4.087334
15102,0.963603,-0.005496,-0.098455,-0.248468,150.864822,-11.097257,2.238810
15222,0.950848,0.005561,-0.107006,-0.290513,145.590302,-11.552310,4.258330
15342,0.968364,0.008587,-0.101014,-0.228002,153.147675,-11.053189,3.662414
15462,0.957901,-0.011553,-0.111467,-0.264307,148.909119,-12.688785,2.161225
15583,0.959646,0.006683,-0.104369,-0.261024,149.176147,-11.351417,3.936796
15703,0.958830,-0.007110,-0.110516,-0.261481,149.209183,-12.453725,2.592093
15823,0.963227,0.008841,-0.105564,-0.246909,150.838669,-11.478387,4.046830
15943,0.954310,0.003837,-0.112881,-0.276635,147.226517,-12.317182,4.095637
16063,0.965607,0.012856,-0.111225,-0.234643,152.206818,-12.050094,4.517230
16183,0.954948,0.009784,-0.126010,-0.268500,147.982803,-13.615970,5.097487
