Timestamp,qw,qx,qy,qz,yaw,pitch,roll
95426,-0.731855,0.150616,-0.626280,-0.222416,229.575577,79.637947,18.859938
95549,-0.729895,0.077886,-0.659513,-0.161932,239.846771,81.105522,40.261391
95718,-0.729468,0.020288,-0.674384,-0.112531,244.558060,81.282959,53.748962
95839,-0.720215,-0.054828,-0.690092,-0.045268,252.859436,81.519203,73.636185
96010,-0.699691,-0.117294,-0.704420,0.021414,267.178162,82.212151,98.461723
96131,-0.679987,-0.170823,-0.708459,0.080711,277.262939,82.333412,117.800217
96299,-0.652505,-0.246015,-0.702598,0.141642,279.671204,80.605873,131.600601
96422,-0.619617,-0.305411,-0.694196,0.202192,284.722168,79.665016,146.972198
96591,-0.600672,-0.338453,-0.684212,0.237673,285.503082,79.375435,153.806137
96712,-0.578762,-0.363148,-0.677739,0.271697,290.455658,79.061668,164.067612
96882,-0.582324,-0.361464,-0.674072,0.275428,289.956543,79.792358,163.720978
97003,-0.574799,-0.364524,-0.675397,0.283830,293.851501,79.533096,168.676086
97171,-0.570407,-0.362967,-0.679568,0.284728,296.975861,79.098724,171.761124
97292,-0.565857,-0.366995,-0.680106,0.287348,297.408997,78.694283,172.825089
97466,-0.562581,-0.366032,-0.683975,0.285820,298.936951,78.187134,174.150787
97587,-0.561201,-0.363732,-0.687443,0.283134,300.055664,77.838753,174.830688
97800,-0.568982,-0.350028,-0.693696,0.269292,300.953247,77.937401,173.209122
97921,-0.587794,-0.321428,-0.701020,0.244429,302.076508,78.885269,169.486084
98042,-0.642187,-0.239306,-0.706241,0.177608,298.888794,82.785225,153.251999
98163,-0.678910,-0.159515,-0.706206,0.122073,294.594879,86.237762,137.579330
98283,-0.697504,-0.096980,-0.705581,0.078935,286.950592,88.381172,121.244873
98405,-0.727316,0.000437,-0.686242,-0.008654,191.680496,86.597687,10.943624
98526,-0.734348,0.079370,-0.669345,-0.080021,187.051346,84.725670,-5.904027
98647,-0.733794,0.149347,-0.650942,-0.124531,174.514328,82.983757,-27.859774
98768,-0.730312,0.234202,-0.614232,-0.185755,174.692490,79.791763,-39.997654
98889,-0.709045,0.308922,-0.578693,-0.258705,182.718750,78.660263,-44.854675
99010,-0.709137,0.329482,-0.558292,-0.277252,186.482574,77.035652,-44.677776
99133,-0.705434,0.332969,-0.560133,-0.278815,185.358612,77.407837,-46.238567
99254,-0.714462,0.282958,-0.602001,-0.216943,170.380737,79.415962,-51.204311
99375,-0.710170,0.253261,-0.636459,-0.162572,146.265656,80.516846,-68.054230
99495,-0.702067,0.243410,-0.656120,-0.131727,127.804886,80.199936,-83.075302
99615,-0.688923,0.170117,-0.701980,-0.060501,92.624504,81.043121,-106.204094
99735,-0.673784,0.109587,-0.730751,-0.001028,66.816765,80.050865,-122.189529
99856,-0.662846,0.046123,-0.744313,0.067070,53.406063,78.678894,-124.888275
99979,-0.649188,0.013970,-0.754945,0.091710,41.811680,77.860657,-131.850189
100100,-0.632183,-0.006978,-0.766518,0.112864,33.349922,76.104179,-136.855377
100221,-0.614927,-0.005355,-0.779247,0.120834,29.927315,73.669411,-139.728760
100342,-0.603508,-0.009810,-0.786196,0.132547,28.046499,72.092224,-140.255615
100463,-0.580953,-0.008547,-0.800412,0.147489,25.894375,68.831810,-141.215973
100584,-0.567235,-0.012408,-0.806093,0.168219,25.624649,66.731239,-139.389465
100705,-0.564196,-0.010765,-0.803153,0.191059,28.638826,65.558685,-134.568085
100827,-0.558001,-0.008454,-0.800745,0.217628,31.305414,63.807117,-129.800552
100947,-0.546757,-0.008627,-0.802770,0.237768,31.483162,61.877689,-127.822487
101068,-0.534401,0.004483,-0.814772,0.224798,30.001654,60.321171,-131.449478
101189,-0.535591,0.012785,-0.818393,0.207856,29.763512,60.613857,-133.839691
101310,-0.525987,0.050180,-0.838750,0.131563,26.748148,60.358902,-146.426453
101431,-0.521310,0.080713,-0.847949,0.051919,23.304571,61.128792,-159.104843
101554,-0.520666,0.099838,-0.847426,-0.028300,17.700293,62.635731,-173.001556
101675,-0.548859,0.114151,-0.825298,-0.067817,17.058527,67.135574,-178.028412
101796,-0.571599,0.114497,-0.806149,-0.101397,12.103006,70.875069,174.290863
101917,-0.571491,0.127336,-0.802556,-0.114361,13.190619,71.161461,173.237427
102038,-0.561052,0.106516,-0.813127,-0.112660,7.665992,69.457520,169.541382
102158,-0.570821,0.049119,-0.807023,-0.143028,346.256805,69.289848,150.378494
102278,-0.578151,0.056628,-0.794100,-0.178694,340.252777,69.794174,140.790863
102401,-0.614376,0.087591,-0.753866,-0.215748,329.924011,74.603233,124.922920
102522,-0.616272,0.129962,-0.737424,-0.243959,332.183167,76.487396,121.299706
102643,-0.621640,0.158629,-0.726519,-0.246093,336.882324,78.914734,123.461342
102764,-0.633688,0.194189,-0.700198,-0.265414,332.049805,82.094063,114.024490
102885,-0.645178,0.221118,-0.669939,-0.293301,310.293549,83.809227,87.565773
103006,-0.666097,0.199980,-0.655536,-0.294257,284.109100,82.303818,63.101864
103129,-0.688357,0.165835,-0.642440,-0.293132,269.191162,79.015465,51.134975
103250,-0.706258,0.131994,-0.631187,-0.292184,262.485291,75.625885,47.292320
103370,-0.725235,0.112555,-0.615879,-0.286445,254.402161,73.294647,41.265648
103490,-0.750932,0.092266,-0.590995,-0.279830,245.042221,69.922928,34.046951
103610,-0.781485,0.056486,-0.562609,-0.263731,236.835953,65.386116,30.035637
103731,-0.813366,0.009868,-0.522981,-0.254599,231.317261,58.845509,28.928755
103852,-0.840969,-0.031614,-0.479381,-0.248912,227.150101,52.236980,28.458796
103975,-0.861216,-0.069523,-0.437676,-0.248806,224.786514,45.994400,29.069166
104096,-0.873596,-0.103191,-0.402306,-0.253620,223.852783,40.584068,30.404615
104217,-0.883891,-0.122702,-0.357361,-0.275619,224.130371,34.339706,30.084044
104338,-0.892587,-0.141187,-0.309223,-0.296189,224.209351,27.929230,29.511274
104459,-0.895762,-0.179277,-0.275494,-0.299273,223.500137,22.721273,31.801125
104580,-0.893400,-0.213854,-0.233488,-0.318715,224.220490,16.312704,33.588032
104700,-0.893231,-0.234207,-0.192032,-0.332267,224.096161,10.802212,33.770313
104822,-0.893789,-0.245426,-0.162769,-0.338238,223.624542,7.177146,33.584209
104943,-0.895271,-0.248163,-0.143123,-0.341192,223.200043,4.986761,32.961273
105064,-0.897059,-0.245730,-0.130124,-0.343455,222.967087,3.707568,32.097702
105185,-0.903262,-0.228638,-0.118383,-0.343249,222.478745,3.262005,29.677094
105306,-0.907595,-0.218765,-0.115463,-0.339226,221.876678,3.506663,28.445850
105427,-0.910114,-0.214804,-0.114939,-0.335159,221.365021,3.739938,27.971886
105550,-0.918210,-0.188196,-0.107602,-0.331490,220.616013,4.176706,24.711868
105671,-0.939762,-0.087324,-0.075052,-0.321840,218.334564,4.867616,12.310281
105792,-0.948863,0.024688,-0.037822,-0.312426,216.390991,5.002700,-1.335504
105913,-0.949726,0.081808,-0.025817,-0.301086,214.780823,5.641344,-8.078144
106033,-0.947155,0.143310,-0.018449,-0.286377,212.746002,6.720649,-15.231072
